annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
0.001749,0.0001,1.0,,,0.0,0.0,0.00174923,0.0,0.0,7878.137,0.26,1.0,0.01413,0.01778
0.0007604,0.0001,1.0,,,0.0,0.0,0.000760421,0.0,0.0,7978.137,0.26,1.0,0.01413,0.01778
0.001259,0.0001,1.0,,,0.0,0.0,0.00125886,0.0,0.0,8078.137,0.26,1.0,0.01413,0.01778
0.0004928,0.0001,1.0,,,0.0,0.0,0.000492785,0.0,0.0,8178.137,0.26,1.0,0.01413,0.01778
0.0003766,0.0001,1.0,,,0.0,0.0,0.000376625,0.0,0.0,8278.136999999999,0.26,1.0,0.01413,0.01778
0.0002916,0.0001,1.0,,,0.0,0.0,0.000291596,0.0,0.0,8378.136999999999,0.26,1.0,0.01413,0.01778
1.942e-05,0.0001,0.998704,0.998704,0.0012964,0.999792,0.000120806,1.93909e-05,1.93909e-05,2.5171e-08,6578.137,0.26,1.0,0.01778,0.02239
4.533e-05,0.0001,0.938544,0.938544,0.0614555,0.999347,0.00426595,4.25431e-05,4.25431e-05,2.7857e-06,6678.137,0.26,1.0,0.01778,0.02239
8.369e-05,0.0001,0.817164,0.658936,0.341064,0.999504,0.0308643,6.83859e-05,2.95614e-05,1.53009e-05,6778.137,0.26,1.0,0.01778,0.02239
0.0002464,0.0001,1.0,,,0.0,0.0,0.000246366,0.0,0.0,6878.137,0.26,1.0,0.01778,0.02239
0.0004829,0.0001,1.0,,,0.0,0.0,0.000482851,0.0,0.0,6978.137,0.26,1.0,0.01778,0.02239
0.0009909,0.0001,1.0,,,0.0,0.0,0.000990937,0.0,0.0,7078.137,0.26,1.0,0.01778,0.02239
0.001331,0.0001,1.0,,,0.0,0.0,0.00133061,0.0,0.0,7178.137,0.26,1.0,0.01778,0.02239
0.0009381,0.0001,1.0,,,0.0,0.0,0.000938127,0.0,0.0,7278.137,0.26,1.0,0.01778,0.02239
0.0007557,0.0001,1.0,,,0.0,0.0,0.000755694,0.0,0.0,7378.137,0.26,1.0,0.01778,0.02239
0.000421,0.0001,1.0,,,0.0,0.0,0.000420955,0.0,0.0,7478.137,0.26,1.0,0.01778,0.02239
0.0006013,0.0001,1.0,,,0.0,0.0,0.000601264,0.0,0.0,7578.137,0.26,1.0,0.01778,0.02239
0.0004704,0.0001,1.0,,,0.0,0.0,0.000470446,0.0,0.0,7678.137,0.26,1.0,0.01778,0.02239
0.0004807,0.0001,1.0,,,0.0,0.0,0.000480712,0.0,0.0,7778.137,0.26,1.0,0.01778,0.02239
0.0005543,0.0001,1.0,,,0.0,0.0,0.000554298,0.0,0.0,7878.137,0.26,1.0,0.01778,0.02239
0.0002532,0.0001,1.0,,,0.0,0.0,0.000253234,0.0,0.0,7978.137,0.26,1.0,0.01778,0.02239
0.0003867,0.0001,1.0,,,0.0,0.0,0.000386749,0.0,0.0,8078.137,0.26,1.0,0.01778,0.02239
0.0001372,0.0001,1.0,,,0.0,0.0,0.000137154,0.0,0.0,8178.137,0.26,1.0,0.01778,0.02239
0.0001,0.0001,1.0,,,0.0,0.0,0.000100048,0.0,0.0,8278.136999999999,0.26,1.0,0.01778,0.02239
8.475e-05,0.0001,1.0,,,0.0,0.0,8.47454e-05,0.0,0.0,8378.136999999999,0.26,1.0,0.01778,0.02239
1.303e-05,0.0001,0.99903,0.99903,0.000969856,0.999791,6.05909e-05,1.30187e-05,1.30187e-05,1.26385e-08,6578.137,0.26,1.0,0.02239,0.02818
2.954e-05,0.0001,0.978733,0.978733,0.0212665,0.999564,0.00144151,2.89106e-05,2.89106e-05,6.28187e-07,6678.137,0.26,1.0,0.02239,0.02818
8.935e-05,0.0001,0.698083,0.698083,0.301917,0.999532,0.0576333,6.23725e-05,6.23725e-05,2.69758e-05,6778.137,0.26,1.0,0.02239,0.02818
0.0001923,0.0001,0.383512,0.295429,0.704571,0.999263,0.16098,7.37641e-05,4.97186e-05,0.000118574,6878.137,0.26,1.0,0.02239,0.02818
0.0004355,0.0001,0.714251,0.204134,0.795866,0.999096,0.137613,0.000311087,3.19221e-05,0.000124456,6978.137,0.26,1.0,0.02239,0.02818
0.0009802,0.0001,1.0,,,0.0,0.0,0.000980169,0.0,0.0,7078.137,0.26,1.0,0.02239,0.02818
0.0017,0.0001,1.0,,,0.0,0.0,0.00169961,0.0,0.0,7178.137,0.26,1.0,0.02239,0.02818
0.001279,0.0001,1.0,,,0.0,0.0,0.00127905,0.0,0.0,7278.137,0.26,1.0,0.02239,0.02818
0.0006173,0.0001,1.0,,,0.0,0.0,0.000617256,0.0,0.0,7378.137,0.26,1.0,0.02239,0.02818
0.0005319,0.0001,1.0,,,0.0,0.0,0.000531939,0.0,0.0,7478.137,0.26,1.0,0.02239,0.02818
0.000612,0.0001,1.0,,,0.0,0.0,0.000612033,0.0,0.0,7578.137,0.26,1.0,0.02239,0.02818
0.0006425,0.0001,1.0,,,0.0,0.0,0.00064253,0.0,0.0,7678.137,0.26,1.0,0.02239,0.02818
0.000465,0.0001,1.0,,,0.0,0.0,0.000465035,0.0,0.0,7778.137,0.26,1.0,0.02239,0.02818
0.000573,0.0001,1.0,,,0.0,0.0,0.000572998,0.0,0.0,7878.137,0.26,1.0,0.02239,0.02818
0.0002744,0.0001,1.0,,,0.0,0.0,0.000274434,0.0,0.0,7978.137,0.26,1.0,0.02239,0.02818
0.0002969,0.0001,1.0,,,0.0,0.0,0.000296919,0.0,0.0,8078.137,0.26,1.0,0.02239,0.02818
0.0001525,0.0001,1.0,,,0.0,0.0,0.000152512,0.0,0.0,8178.137,0.26,1.0,0.02239,0.02818
0.0001394,0.0001,1.0,,,0.0,0.0,0.000139419,0.0,0.0,8278.136999999999,0.26,1.0,0.02239,0.02818
0.0001084,0.0001,1.0,,,0.0,0.0,0.000108375,0.0,0.0,8378.136999999999,0.26,1.0,0.02239,0.02818
3.005e-06,0.0001,0.931644,0.931644,0.0683565,0.999531,0.000437573,2.79983e-06,2.79983e-06,2.05429e-07,6578.137,0.26,1.0,0.02818,0.03548
8.592e-06,0.0001,0.959647,0.959647,0.0403526,0.999487,0.000675838,8.24492e-06,8.24492e-06,3.46694e-07,6678.137,0.26,1.0,0.02818,0.03548
3.269e-05,0.0001,0.412107,0.412107,0.587893,0.999593,0.0472469,1.34699e-05,1.34699e-05,1.92156e-05,6778.137,0.26,1.0,0.02818,0.03548
3.678e-05,0.0001,0.350641,0.350641,0.649359,0.999165,0.0285862,1.28962e-05,1.28962e-05,2.38828e-05,6878.137,0.26,1.0,0.02818,0.03548
