annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.001667,1e-06,0.216595,0.0023538,0.997646,0.999841,8.20989,0.000361073,3.08125e-06,0.00130597,0.32,1.0
0.001667,1e-05,0.225449,0.0136295,0.986371,0.999702,4.33882,0.000375834,1.78417e-05,0.00129121,0.32,1.0
0.001667,0.0001,0.280653,0.0839311,0.916069,0.99932,1.76456,0.000467863,0.00010987,0.00119918,0.32,1.0
0.001667,0.001,0.567654,0.449418,0.550582,0.996615,0.212945,0.000946305,0.000588313,0.000720742,0.32,1.0
0.001667,0.01,0.869798,0.834191,0.165809,0.971084,0.0075063,0.00144999,0.001092,0.000217053,0.32,1.0
0.001667,0.1,0.965358,0.955884,0.0441163,0.808815,0.000302067,0.0016093,0.0012513,5.77507e-05,0.32,1.0
