annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.008542,1e-06,0.803633,0.00260024,0.9974,0.999846,10.9272,0.0068646,4.3729e-06,0.00167735,0.26,1.0
0.008542,1e-05,0.805927,0.0142488,0.985751,0.999714,5.78712,0.00688419,2.39626e-05,0.00165777,0.26,1.0
0.008542,0.0001,0.820281,0.0871556,0.912844,0.999351,2.36622,0.0070068,0.000146572,0.00153516,0.26,1.0
0.008542,0.001,0.895815,0.470815,0.529185,0.996838,0.281418,0.00765201,0.000791783,0.000889945,0.26,1.0
0.008542,0.01,0.973134,0.86354,0.13646,0.973303,0.00859602,0.00831247,0.00145224,0.000229489,0.26,1.0
0.008542,0.1,0.993239,0.96566,0.0343401,0.808815,0.000302067,0.00848421,0.00162398,5.77507e-05,0.26,1.0
