annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.004549,3.6e-06,0.936159,0.00995648,0.990044,0.999745,1.13788,0.00425822,2.9203e-06,0.000290386,7478.137,0.26,0.5
0.004549,2.8e-05,0.937849,0.036166,0.963834,0.999353,0.437047,0.00426591,1.06077e-05,0.000282698,7478.137,0.26,0.5
0.004549,0.00022,0.942814,0.113163,0.886837,0.998294,0.152443,0.00428849,3.31914e-05,0.000260115,7478.137,0.26,0.5
0.004549,0.0017,0.958176,0.351396,0.648604,0.99287,0.0266808,0.00435836,0.000103067,0.00019024,7478.137,0.26,0.5
0.004549,0.013,0.976899,0.641752,0.358248,0.957802,0.00249008,0.00444353,0.00018823,0.000105076,7478.137,0.26,0.5
0.004549,0.1,0.993453,0.898465,0.101535,0.807774,0.000154925,0.00451882,0.000263525,2.97807e-05,7478.137,0.26,0.5
0.005091,1e-09,0.952672,0.0,1.0,0.999984,14.6829,0.00485024,0.0,0.000240955,7578.137,0.26,0.5
0.005091,7.7e-09,0.952675,0.0,1.0,0.999977,10.5448,0.00485025,0.0,0.000240942,7578.137,0.26,0.5
0.005091,6e-08,0.952696,0.0,1.0,0.999962,6.38259,0.00485036,0.0,0.000240836,7578.137,0.26,0.5
0.005091,4.6e-07,0.952854,0.00248684,0.997513,0.999894,2.25935,0.00485117,5.98398e-07,0.000240027,7578.137,0.26,0.5
0.005091,3.6e-06,0.953141,0.00855669,0.991443,0.999732,0.890021,0.00485263,2.05896e-06,0.000238567,7578.137,0.26,0.5
0.005091,2.8e-05,0.954243,0.0318766,0.968123,0.999383,0.377622,0.00485824,7.67034e-06,0.000232955,7578.137,0.26,0.5
0.005091,0.00022,0.958109,0.113657,0.886343,0.998473,0.139654,0.00487792,2.73488e-05,0.000213277,7578.137,0.26,0.5
0.005091,0.0017,0.970705,0.380172,0.619828,0.99353,0.0230537,0.00494205,9.14793e-05,0.000149146,7578.137,0.26,0.5
0.005091,0.013,0.984572,0.673568,0.326432,0.955525,0.00176613,0.00501265,0.000162078,7.85479e-05,7578.137,0.26,0.5
0.005091,0.1,0.994606,0.885875,0.114125,0.777068,0.000123184,0.00506373,0.000213164,2.74615e-05,7578.137,0.26,0.5
