annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.002369,1e-06,0.00256954,0.00256954,0.99743,0.999745,9.25504,6.0866e-06,6.0866e-06,0.00236266,0.26,1.0
0.002369,1e-05,0.00942939,0.00942939,0.990571,0.999533,5.0222,2.23358e-05,2.23358e-05,0.00234641,0.26,1.0
0.002369,0.0001,0.0498823,0.0498823,0.950118,0.998981,2.20948,0.000118159,0.000118159,0.00225059,0.26,1.0
0.002369,0.001,0.318543,0.318543,0.681457,0.99655,0.467841,0.000754548,0.000754548,0.0016142,0.26,1.0
0.002369,0.01,0.760962,0.760962,0.239038,0.982669,0.0326713,0.00180253,0.00180253,0.00056622,0.26,1.0
0.002369,0.1,0.979656,0.979656,0.0203443,0.844682,0.000310268,0.00232056,0.00232056,4.81904e-05,0.26,1.0
