annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.003175,1e-06,0.667309,0.0475673,0.952433,0.999954,22.7977,0.00211865,5.2753e-05,0.00105627,0.26,1.0
0.003175,1e-05,0.681211,0.0873662,0.912634,0.999848,6.65514,0.00216279,9.68908e-05,0.00101213,0.26,1.0
0.003175,0.0001,0.738053,0.250095,0.749905,0.999133,0.958992,0.00234326,0.00027736,0.000831659,0.26,1.0
0.003175,0.001,0.81199,0.461763,0.538237,0.996007,0.149499,0.002578,0.000512104,0.000596916,0.26,1.0
0.003175,0.01,0.911685,0.747171,0.252829,0.98004,0.0140474,0.00289453,0.000828627,0.000280392,0.26,1.0
0.003175,0.1,0.997023,0.991479,0.00852134,0.82229,5.31784e-05,0.00316547,0.00109957,9.45033e-06,0.26,1.0
