annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.0074,1e-06,0.000607956,0.000607956,0.999392,0.999523,15.4885,4.49879e-06,4.49879e-06,0.00739536,0.26,1.0
0.0074,1e-05,0.00386076,0.00386076,0.996139,0.998843,6.37302,2.85691e-05,2.85691e-05,0.00737129,0.26,1.0
0.0074,0.0001,0.0204114,0.0204114,0.979589,0.997469,2.86436,0.000151041,0.000151041,0.00724882,0.26,1.0
0.0074,0.001,0.103738,0.103738,0.896262,0.994286,1.16065,0.000767645,0.000767645,0.00663222,0.26,1.0
0.0074,0.01,0.503379,0.503379,0.496621,0.970669,0.12529,0.00372494,0.00372494,0.00367493,0.26,1.0
0.0074,0.1,0.92802,0.92802,0.0719805,0.803887,0.00271601,0.00686722,0.00686722,0.000532646,0.26,1.0
