annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.04513,1e-06,0.809971,0.00073218,0.999268,0.999531,18.303,0.0365548,6.28392e-06,0.0085762,0.26,1.0
0.04513,1e-05,0.810597,0.00402288,0.995977,0.998872,7.57662,0.0365831,3.45264e-05,0.00854796,0.26,1.0
0.04513,0.0001,0.813847,0.0211131,0.978887,0.997524,3.39336,0.0367298,0.000181203,0.00840129,0.26,1.0
0.04513,0.001,0.829995,0.106026,0.893974,0.994392,1.36824,0.0374585,0.00090997,0.00767252,0.26,1.0
0.04513,0.01,0.907547,0.513836,0.486164,0.971407,0.145925,0.0409585,0.00440999,0.0041725,0.26,1.0
0.04513,0.1,0.988195,0.937925,0.062075,0.803922,0.00271708,0.0445983,0.00804973,0.000532758,0.26,1.0
