annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.004412,0.0001,0.962746,0.0653039,0.934696,0.998998,0.164033,0.00424742,1.14831e-05,0.000164358,7578.137,150.0,0.32,1.0
0.0001599,0.0001,0.865896,0.550881,0.449119,0.999026,0.0220187,0.000138438,2.62981e-05,2.14402e-05,6578.137,160.0,0.32,1.0
0.0009051,0.0001,0.969215,0.785281,0.214719,0.999483,0.0539341,0.000877275,0.000101908,2.78647e-05,6678.137,160.0,0.32,1.0
0.002233,0.0001,0.916401,0.327889,0.672111,0.999324,0.276153,0.00204643,9.10749e-05,0.000186686,6778.137,160.0,0.32,1.0
0.003521,0.0001,0.88232,0.22689,0.77311,0.999441,0.740877,0.00310623,0.000121585,0.000414293,6878.137,160.0,0.32,1.0
0.005223,0.0001,0.883205,0.141404,0.858596,0.999164,0.729787,0.00461335,0.000100473,0.000610069,6978.137,160.0,0.32,1.0
0.009064,0.0001,0.891869,0.0873239,0.912676,0.999111,1.10267,0.00808431,9.37796e-05,0.000980149,7078.137,160.0,0.32,1.0
0.01546,0.0001,0.896665,0.0603866,0.939613,0.999156,1.89342,0.0138633,0.000102677,0.00159766,7178.137,160.0,0.32,1.0
0.01169,0.0001,0.922155,0.0725068,0.927493,0.999234,1.18784,0.0107772,7.11209e-05,0.000909765,7278.137,160.0,0.32,1.0
0.006451,0.0001,0.931327,0.0566337,0.943366,0.998821,0.375696,0.0060081,2.6596e-05,0.000443018,7378.137,160.0,0.32,1.0
0.004166,0.0001,0.954715,0.0907821,0.909218,0.999239,0.248019,0.00397733,1.88368e-05,0.000188658,7478.137,160.0,0.32,1.0
0.004784,0.0001,0.965591,0.0773192,0.922681,0.999084,0.179699,0.00461891,1.37927e-05,0.000164594,7578.137,160.0,0.32,1.0
0.0001878,0.0001,0.902385,0.511916,0.488084,0.999144,0.0214147,0.000169454,1.92256e-05,1.83305e-05,6578.137,170.0,0.32,1.0
0.001098,0.0001,0.975453,0.784435,0.215565,0.999496,0.0534787,0.00107138,9.81104e-05,2.69611e-05,6678.137,170.0,0.32,1.0
0.002354,0.0001,0.926339,0.406992,0.593008,0.999674,0.532196,0.0021802,0.000118984,0.000173366,6778.137,170.0,0.32,1.0
0.00331,0.0001,0.904161,0.384281,0.615719,0.999719,1.1289,0.0029932,0.000198015,0.000317273,6878.137,170.0,0.32,1.0
0.004834,0.0001,0.87987,0.183435,0.816565,0.999344,0.885895,0.0042537,0.000130464,0.000580765,6978.137,170.0,0.32,1.0
0.007581,0.0001,0.887407,0.104371,0.895629,0.999323,1.26031,0.00672705,9.94631e-05,0.000853517,7078.137,170.0,0.32,1.0
0.0147,0.0001,0.904452,0.0789464,0.921054,0.999349,2.15837,0.0132918,0.000120356,0.00140417,7178.137,170.0,0.32,1.0
0.01054,0.0001,0.922831,0.0867466,0.913253,0.999264,1.10607,0.00972977,7.72831e-05,0.000813623,7278.137,170.0,0.32,1.0
0.006636,0.0001,0.935791,0.0686347,0.931365,0.998881,0.380819,0.00620988,3.13997e-05,0.000426091,7378.137,170.0,0.32,1.0
0.004551,0.0001,0.960147,0.100504,0.899496,0.999271,0.248918,0.00436918,2.02632e-05,0.000181352,7478.137,170.0,0.32,1.0
0.004118,0.0001,0.963461,0.0859671,0.914033,0.999115,0.169955,0.00396733,1.41512e-05,0.000150461,7578.137,170.0,0.32,1.0
6.385e-07,0.0001,0.992842,0.977217,0.0227826,0.999879,3.78001e-05,6.33923e-07,1.96049e-07,4.57065e-09,6578.137,180.0,0.32,1.0
4.709e-06,0.0001,0.9793,0.812826,0.187174,0.999813,0.000520774,4.61164e-06,4.23315e-07,9.74794e-08,6678.137,180.0,0.32,1.0
1.433e-05,0.0001,0.907379,0.509404,0.490596,0.999761,0.00554263,1.30037e-05,1.37824e-06,1.32735e-06,6778.137,180.0,0.32,1.0
3.256e-05,0.0001,0.844296,0.448569,0.551431,0.999775,0.0225527,2.74937e-05,4.12455e-06,5.07036e-06,6878.137,180.0,0.32,1.0
6.186e-05,0.0001,0.850544,0.170107,0.829893,0.999341,0.0140266,5.26123e-05,1.89498e-06,9.24495e-06,6978.137,180.0,0.32,1.0
0.0001348,0.0001,0.877021,0.101685,0.898315,0.999343,0.0252371,0.000118199,1.87613e-06,1.65743e-05,7078.137,180.0,0.32,1.0
0.0003228,0.0001,0.906981,0.0752416,0.924758,0.999362,0.0470803,0.000292807,2.44334e-06,3.00299e-05,7178.137,180.0,0.32,1.0
0.0001998,0.0001,0.905365,0.0825328,0.917467,0.999343,0.0287731,0.000180898,1.70096e-06,1.89086e-05,7278.137,180.0,0.32,1.0
0.000128,0.0001,0.930778,0.0720113,0.927989,0.998896,0.00802126,0.000119106,6.87366e-07,8.85789e-06,7378.137,180.0,0.32,1.0
7.585e-05,0.0001,0.947133,0.100039,0.899961,0.999318,0.00587785,7.18428e-05,4.45763e-07,4.01014e-06,7478.137,180.0,0.32,1.0
8.032e-05,0.0001,0.962035,0.0894905,0.910509,0.999143,0.00355768,7.72666e-05,2.99692e-07,3.04917e-06,7578.137,180.0,0.32,1.0
