annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
4.322e-05,0.0001,0.964738,0.956428,0.043572,0.999855,0.0105432,4.16921e-05,3.34496e-05,1.52386e-06,6578.137,0.0,0.26,1.0
0.0001296,0.0001,0.992898,0.98766,0.0123405,0.999851,0.00619348,0.000128657,7.3649e-05,9.2022e-07,6678.137,0.0,0.26,1.0
0.000289,0.0001,0.887208,0.695684,0.304316,0.999831,0.192535,0.000256439,7.45288e-05,3.26015e-05,6778.137,0.0,0.26,1.0
0.0005387,0.0001,0.864019,0.641612,0.358388,0.999828,0.425899,0.000465421,0.000131136,7.32492e-05,6878.137,0.0,0.26,1.0
0.00127,0.0001,0.714562,0.196392,0.803608,0.999515,0.746619,0.000907312,8.85744e-05,0.000362433,6978.137,0.0,0.26,1.0
0.002015,0.0001,0.77361,0.152687,0.847313,0.999563,1.04489,0.00155885,8.22053e-05,0.000456185,7078.137,0.0,0.26,1.0
0.003743,0.0001,0.826345,0.12031,0.87969,0.999572,1.51798,0.00309307,8.88974e-05,0.000650004,7178.137,0.0,0.26,1.0
0.002643,0.0001,0.879966,0.116265,0.883735,0.999484,0.615082,0.00232587,4.17399e-05,0.000317266,7278.137,0.0,0.26,1.0
0.002104,0.0001,0.917518,0.113815,0.886185,0.999382,0.280558,0.00193001,2.22834e-05,0.000173503,7378.137,0.0,0.26,1.0
0.001203,0.0001,0.921967,0.129736,0.870264,0.999351,0.144673,0.00110954,1.39996e-05,9.39086e-05,7478.137,0.0,0.26,1.0
0.001344,0.0001,0.959232,0.143625,0.856375,0.999403,0.0916877,0.00128888,9.18702e-06,5.47781e-05,7578.137,0.0,0.26,1.0
8.912e-05,0.0001,0.969088,0.963763,0.0362373,0.999855,0.0190214,8.63606e-05,7.32649e-05,2.75475e-06,6578.137,10.0,0.26,1.0
0.0002976,0.0001,0.992344,0.986413,0.0135868,0.999851,0.0153149,0.000295273,0.00016538,2.27794e-06,6678.137,10.0,0.26,1.0
0.0004978,0.0001,0.864472,0.688569,0.311431,0.999828,0.392501,0.000430337,0.000149167,6.74665e-05,6778.137,10.0,0.26,1.0
0.00119,0.0001,0.861562,0.635781,0.364219,0.99983,0.96754,0.0010249,0.000287471,0.000164683,6878.137,10.0,0.26,1.0
0.002594,0.0001,0.68205,0.156177,0.843823,0.999514,1.69893,0.0017694,0.000152663,0.000824834,6978.137,10.0,0.26,1.0
0.004174,0.0001,0.764535,0.145767,0.854233,0.999562,2.24551,0.00319086,0.000167695,0.000982734,7078.137,10.0,0.26,1.0
0.007957,0.0001,0.820103,0.118262,0.881738,0.99957,3.33258,0.00652564,0.000191993,0.00143146,7178.137,10.0,0.26,1.0
0.005546,0.0001,0.894301,0.112248,0.887752,0.999471,1.10749,0.00496019,7.41259e-05,0.000586251,7278.137,10.0,0.26,1.0
0.004671,0.0001,0.921651,0.109748,0.890252,0.999391,0.6014,0.00430491,4.51142e-05,0.000365955,7378.137,10.0,0.26,1.0
0.00286,0.0001,0.931804,0.12811,0.87189,0.999369,0.309217,0.00266478,2.86562e-05,0.000195028,7478.137,10.0,0.26,1.0
0.002574,0.0001,0.956917,0.138334,0.861666,0.999404,0.186024,0.0024634,1.78055e-05,0.000110908,7578.137,10.0,0.26,1.0
8.113e-05,0.0001,0.959385,0.953312,0.0466883,0.999855,0.0227621,7.7838e-05,6.72833e-05,3.29519e-06,6578.137,20.0,0.26,1.0
0.0003185,0.0001,0.992113,0.986461,0.0135388,0.999853,0.0171122,0.000315986,0.000183032,2.51205e-06,6678.137,20.0,0.26,1.0
0.0005103,0.0001,0.738639,0.4072,0.5928,0.999585,0.321615,0.00037693,9.16157e-05,0.000133373,6778.137,20.0,0.26,1.0
0.001108,0.0001,0.722473,0.329657,0.670343,0.999642,0.858008,0.000800557,0.000151231,0.000307521,6878.137,20.0,0.26,1.0
0.002662,0.0001,0.665483,0.129369,0.870631,0.99937,1.41295,0.0017715,0.000132318,0.000890475,6978.137,20.0,0.26,1.0
0.004332,0.0001,0.774722,0.115342,0.884658,0.99942,1.68404,0.00335635,0.000127249,0.000975979,7078.137,20.0,0.26,1.0
0.007633,0.0001,0.811449,0.0853888,0.914611,0.999442,2.5803,0.00619394,0.000134369,0.00143924,7178.137,20.0,0.26,1.0
0.006077,0.0001,0.897593,0.103625,0.896375,0.999468,1.16982,0.00545451,7.1942e-05,0.00062231,7278.137,20.0,0.26,1.0
0.004337,0.0001,0.916217,0.103464,0.896536,0.999396,0.601361,0.00397403,4.19383e-05,0.000363404,7378.137,20.0,0.26,1.0
0.002886,0.0001,0.930846,0.115526,0.884474,0.999377,0.320559,0.00268647,2.60684e-05,0.000199582,7478.137,20.0,0.26,1.0
0.002507,0.0001,0.953605,0.130347,0.869653,0.999414,0.198581,0.00239077,1.74339e-05,0.000116315,7578.137,20.0,0.26,1.0
8.101e-05,0.0001,0.958984,0.950872,0.0491285,0.999854,0.0227526,7.76916e-05,6.43134e-05,3.32287e-06,6578.137,30.0,0.26,1.0
0.0002848,0.0001,0.991287,0.984237,0.0157625,0.999852,0.0168017,0.000282366,0.000154968,2.4818e-06,6678.137,30.0,0.26,1.0
0.0004681,0.0001,0.790291,0.503479,0.496521,0.999604,0.24808,0.000369944,9.95428e-05,9.81671e-05,6778.137,30.0,0.26,1.0
0.001071,0.0001,0.732605,0.317361,0.682639,0.999631,0.776673,0.000784778,0.000133166,0.000286437,6878.137,30.0,0.26,1.0
0.002537,0.0001,0.676994,0.130597,0.869403,0.999353,1.26586,0.00171785,0.000123118,0.000819617,6978.137,30.0,0.26,1.0
0.004244,0.0001,0.768443,0.109728,0.890272,0.999413,1.67381,0.0032612,0.00012112,0.000982707,7078.137,30.0,0.26,1.0
0.007958,0.0001,0.806493,0.0843981,0.915602,0.999444,2.76888,0.00641809,0.000141947,0.00153993,7178.137,30.0,0.26,1.0
0.006044,0.0001,0.892491,0.10722,0.89278,0.99947,1.22675,0.00539392,7.80332e-05,0.000649751,7278.137,30.0,0.26,1.0
0.004871,0.0001,0.921731,0.101153,0.898847,0.999374,0.608956,0.0044893,4.29001e-05,0.000381212,7378.137,30.0,0.26,1.0
0.002909,0.0001,0.938093,0.1139,0.8861,0.999347,0.275923,0.00272898,2.31492e-05,0.000180092,7478.137,30.0,0.26,1.0
0.002597,0.0001,0.956772,0.126779,0.873221,0.999401,0.187427,0.00248444,1.6297e-05,0.000112249,7578.137,30.0,0.26,1.0
7.748e-05,0.0001,0.999677,0.99961,0.000389687,0.99983,0.00014704,7.74599e-05,6.42925e-05,2.50637e-08,6578.137,40.0,0.26,1.0
0.0002724,0.0001,0.998193,0.996797,0.00320273,0.999764,0.0020887,0.00027193,0.000153218,4.92294e-07,6678.137,40.0,0.26,1.0
