annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.0001167,0.0001,0.953502,0.942969,0.0570315,0.999684,0.0171969,0.000111287,8.97307e-05,5.42698e-06,6578.137,70.0,0.26,1.0
0.000389,0.0001,0.974098,0.947419,0.0525806,0.999587,0.0243728,0.000378899,0.000181541,1.00753e-05,6678.137,70.0,0.26,1.0
0.0006537,0.0001,0.780046,0.53762,0.46238,0.999613,0.371822,0.000509915,0.000167181,0.000143784,6778.137,70.0,0.26,1.0
0.00214,0.0001,0.777905,0.259179,0.740821,0.999378,0.763718,0.00166501,0.000166309,0.000475366,6878.137,70.0,0.26,1.0
0.003817,0.0001,0.735988,0.126565,0.873435,0.99909,1.10713,0.00280894,0.000146009,0.00100761,6978.137,70.0,0.26,1.0
0.0071,0.0001,0.760879,0.0745451,0.925455,0.999065,1.81586,0.00540208,0.00013675,0.00169771,7078.137,70.0,0.26,1.0
0.01111,0.0001,0.820656,0.0590331,0.940967,0.999103,2.22174,0.00911629,0.000124987,0.00199225,7178.137,70.0,0.26,1.0
0.008173,0.0001,0.881615,0.0811563,0.918844,0.999296,1.37448,0.00720553,8.54601e-05,0.000967571,7278.137,70.0,0.26,1.0
0.005092,0.0001,0.899851,0.0707202,0.92928,0.99903,0.525629,0.00458164,3.88057e-05,0.000509916,7378.137,70.0,0.26,1.0
0.003387,0.0001,0.937601,0.0977874,0.902213,0.999241,0.278504,0.00317566,2.29069e-05,0.000211345,7478.137,70.0,0.26,1.0
0.00321,0.0001,0.954663,0.103986,0.896014,0.99923,0.189073,0.00306493,1.68921e-05,0.000145554,7578.137,70.0,0.26,1.0
0.0001252,0.0001,0.947041,0.935115,0.0648855,0.999582,0.0158511,0.000118589,9.55723e-05,6.63154e-06,6578.137,80.0,0.26,1.0
0.0004179,0.0001,0.965613,0.930991,0.0690089,0.999401,0.0239911,0.000403502,0.000193853,1.43692e-05,6678.137,80.0,0.26,1.0
0.0008071,0.0001,0.720661,0.440967,0.559033,0.999427,0.393126,0.000581618,0.000177831,0.000225444,6778.137,80.0,0.26,1.0
0.002598,0.0001,0.731837,0.19444,0.80556,0.999112,0.78496,0.00190124,0.000168155,0.000696663,6878.137,80.0,0.26,1.0
0.00509,0.0001,0.726937,0.0962424,0.903758,0.998842,1.20011,0.0037002,0.000148015,0.00138993,6978.137,80.0,0.26,1.0
0.008587,0.0001,0.757696,0.0575296,0.94247,0.9988,1.73351,0.0065063,0.000127006,0.00208065,7078.137,80.0,0.26,1.0
0.01375,0.0001,0.806308,0.043922,0.956078,0.998861,2.33901,0.0110862,0.000122344,0.00266314,7178.137,80.0,0.26,1.0
0.01021,0.0001,0.872429,0.0622933,0.937707,0.999131,1.49783,0.00890552,8.6508e-05,0.00130221,7278.137,80.0,0.26,1.0
0.006377,0.0001,0.894566,0.0573241,0.942676,0.998885,0.602825,0.00570489,4.08874e-05,0.000672379,7378.137,80.0,0.26,1.0
0.004267,0.0001,0.935399,0.0783639,0.921636,0.999081,0.299883,0.00399105,2.34363e-05,0.000275634,7478.137,80.0,0.26,1.0
