annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.002421,0.0001,0.786771,0.244636,0.755364,0.998798,0.429367,0.00190482,0.000167192,0.000516239,6878.137,30.0,0.26,0.5
0.004763,0.0001,0.740165,0.0998737,0.900126,0.99798,0.612562,0.00352516,0.000137308,0.00123751,6978.137,30.0,0.26,0.5
0.008741,0.0001,0.769642,0.0485406,0.951459,0.99777,0.902953,0.0067272,0.000102722,0.00201348,7078.137,30.0,0.26,0.5
0.01268,0.0001,0.811229,0.0319789,0.968021,0.997963,1.17503,0.0102862,7.90726e-05,0.00239358,7178.137,30.0,0.26,0.5
0.009761,0.0001,0.881072,0.0558664,0.944134,0.998939,1.09417,0.0086,6.86892e-05,0.00116084,7278.137,30.0,0.26,0.5
0.006336,0.0001,0.906808,0.0530167,0.946983,0.998541,0.404588,0.00574521,3.30551e-05,0.00059043,7378.137,30.0,0.26,0.5
0.004269,0.0001,0.943477,0.0913231,0.908677,0.998978,0.236007,0.00402781,2.42511e-05,0.000241302,7478.137,30.0,0.26,0.5
0.003766,0.0001,0.952831,0.0856836,0.914316,0.999012,0.179757,0.00358834,1.66471e-05,0.000177638,7578.137,30.0,0.26,0.5
0.0002005,0.0001,0.968208,0.959085,0.0409151,0.999809,0.0333505,0.000194113,0.000149407,6.37378e-06,6578.137,40.0,0.26,0.5
0.0006366,0.0001,0.971532,0.936653,0.0633472,0.99986,0.129877,0.000618461,0.000267952,1.8122e-05,6678.137,40.0,0.26,0.5
0.0009603,0.0001,0.767146,0.475747,0.524253,0.999342,0.339908,0.000736714,0.000202927,0.000223617,6778.137,40.0,0.26,0.5
0.002584,0.0001,0.785241,0.224949,0.775051,0.998909,0.508925,0.00202935,0.000161086,0.000555014,6878.137,40.0,0.26,0.5
0.00487,0.0001,0.724709,0.0953314,0.904669,0.997858,0.626001,0.00352955,0.000141285,0.00134075,6978.137,40.0,0.26,0.5
0.009183,0.0001,0.748363,0.0478737,0.952126,0.9975,0.924446,0.00687225,0.000116189,0.0023108,7078.137,40.0,0.26,0.5
0.01417,0.0001,0.820279,0.0326914,0.967309,0.997815,1.16589,0.0116261,8.60874e-05,0.00254725,7178.137,40.0,0.26,0.5
0.0102,0.0001,0.88057,0.0544303,0.94557,0.998936,1.14526,0.00898087,7.01158e-05,0.00121806,7278.137,40.0,0.26,0.5
0.006286,0.0001,0.8965,0.0534949,0.946505,0.998618,0.470805,0.00563544,3.67711e-05,0.000650604,7378.137,40.0,0.26,0.5
0.005011,0.0001,0.946205,0.0821899,0.91781,0.99902,0.275016,0.00474115,2.41382e-05,0.00026955,7478.137,40.0,0.26,0.5
0.004089,0.0001,0.950891,0.0820047,0.917995,0.99901,0.20291,0.00388816,1.79378e-05,0.000200803,7578.137,40.0,0.26,0.5
0.0001853,0.0001,0.9774,0.971882,0.0281184,0.999848,0.0275719,0.000181116,0.00014475,4.1879e-06,6578.137,50.0,0.26,0.5
0.0006335,0.0001,0.983929,0.964986,0.0350141,0.999834,0.061297,0.000623299,0.000280583,1.01809e-05,6678.137,50.0,0.26,0.5
0.001007,0.0001,0.763778,0.479753,0.520247,0.999243,0.314135,0.000769328,0.000219419,0.000237939,6778.137,50.0,0.26,0.5
0.003065,0.0001,0.78407,0.231732,0.768268,0.998696,0.507556,0.00240349,0.000199652,0.000661912,6878.137,50.0,0.26,0.5
0.005449,0.0001,0.73535,0.098512,0.901488,0.997681,0.621785,0.00400663,0.000157574,0.00144197,6978.137,50.0,0.26,0.5
0.01057,0.0001,0.7593,0.0430729,0.956927,0.997168,0.898254,0.00802418,0.000114495,0.00254368,7078.137,50.0,0.26,0.5
0.01561,0.0001,0.822935,0.0307259,0.969274,0.997556,1.13046,0.0128431,8.75986e-05,0.00276337,7178.137,50.0,0.26,0.5
0.01171,0.0001,0.882113,0.0541352,0.945865,0.998812,1.16192,0.0103304,7.90156e-05,0.00138058,7278.137,50.0,0.26,0.5
0.007443,0.0001,0.901913,0.0523782,0.947622,0.998455,0.472429,0.0067132,4.03543e-05,0.000730086,7378.137,50.0,0.26,0.5
0.004995,0.0001,0.94174,0.0782762,0.921724,0.998885,0.261028,0.00470444,2.47157e-05,0.000291034,7478.137,50.0,0.26,0.5
0.004161,0.0001,0.953126,0.0814853,0.918515,0.998942,0.184362,0.00396577,1.73023e-05,0.000195034,7578.137,50.0,0.26,0.5
0.0001903,0.0001,0.97377,0.967646,0.0323542,0.999813,0.0266859,0.000185272,0.000149257,4.99056e-06,6578.137,60.0,0.26,0.5
0.0006282,0.0001,0.976836,0.950688,0.0493116,0.999798,0.0722137,0.000613641,0.000280545,1.45517e-05,6678.137,60.0,0.26,0.5
0.001041,0.0001,0.741741,0.449076,0.550924,0.999196,0.334093,0.000771934,0.000219084,0.000268771,6778.137,60.0,0.26,0.5
0.003196,0.0001,0.77725,0.22074,0.77926,0.9985,0.474655,0.00248426,0.000201675,0.000711959,6878.137,60.0,0.26,0.5
0.005686,0.0001,0.730525,0.0974812,0.902519,0.997438,0.597958,0.00415385,0.0001655,0.00153226,6978.137,60.0,0.26,0.5
0.0107,0.0001,0.752893,0.0423825,0.957617,0.996835,0.835494,0.0080579,0.000117049,0.00264468,7078.137,60.0,0.26,0.5
0.01719,0.0001,0.83053,0.0289984,0.971002,0.997335,1.0932,0.0142788,8.7013e-05,0.0029136,7178.137,60.0,0.26,0.5
0.01193,0.0001,0.87882,0.0498238,0.950176,0.998702,1.1138,0.010482,7.57886e-05,0.00144534,7278.137,60.0,0.26,0.5
0.007595,0.0001,0.902846,0.0477632,0.952237,0.998283,0.429815,0.00685752,3.70135e-05,0.000737924,7378.137,60.0,0.26,0.5
0.005219,0.0001,0.941851,0.0706741,0.929326,0.998721,0.237363,0.0049159,2.30812e-05,0.000303505,7478.137,60.0,0.26,0.5
0.004529,0.0001,0.953127,0.0737442,0.926256,0.998794,0.175991,0.00431691,1.6902e-05,0.000212296,7578.137,60.0,0.26,0.5
0.0001999,0.0001,0.932996,0.917542,0.0824578,0.999581,0.0319477,0.000186496,0.000149035,1.33935e-05,6578.137,70.0,0.26,0.5
0.0006596,0.0001,0.92268,0.838928,0.161072,0.999762,0.214401,0.000608615,0.000265637,5.10016e-05,6678.137,70.0,0.26,0.5
0.001145,0.0001,0.728216,0.425117,0.574883,0.999062,0.331774,0.000833769,0.000230112,0.000311179,6778.137,70.0,0.26,0.5
