annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
3.034e-06,0.0001,0.989245,0.989245,0.0107549,0.999884,0.000282187,3.00146e-06,3.00146e-06,3.26314e-08,6578.137,0.0,0.1,1.5
9.246e-06,0.0001,0.997467,0.997467,0.0025327,0.999879,0.000193722,9.2226e-06,9.2226e-06,2.34174e-08,6678.137,0.0,0.1,1.5
2.178e-05,0.0001,0.892238,0.892238,0.107762,0.999861,0.0169243,1.94368e-05,1.94368e-05,2.34752e-06,6778.137,0.0,0.1,1.5
4.176e-05,0.0001,0.772813,0.772813,0.227187,0.999865,0.0702728,3.22765e-05,3.22765e-05,9.48846e-06,6878.137,0.0,0.1,1.5
0.000101,0.0001,0.297243,0.253342,0.746658,0.999642,0.198536,3.0034e-05,2.4093e-05,7.10077e-05,6978.137,0.0,0.1,1.5
0.000165,0.0001,0.31948,0.197392,0.802608,0.999664,0.334447,5.27216e-05,2.76192e-05,0.000112302,7078.137,0.0,0.1,1.5
0.0003133,0.0001,0.503498,0.163757,0.836243,0.999661,0.459224,0.000157767,3.04656e-05,0.000155575,7178.137,0.0,0.1,1.5
0.0002256,0.0001,0.63887,0.135161,0.864839,0.999523,0.17065,0.000144137,1.27333e-05,8.1475e-05,7278.137,0.0,0.1,1.5
0.0001825,0.0001,0.747546,0.13001,0.86999,0.999524,0.096808,0.000136419,6.8846e-06,4.607e-05,7378.137,0.0,0.1,1.5
0.000106,0.0001,0.816694,0.15873,0.84127,0.999507,0.039432,8.65311e-05,3.66449e-06,1.94218e-05,7478.137,0.0,0.1,1.5
0.0001205,0.0001,0.888984,0.154993,0.845007,0.999521,0.0279242,0.00010709,2.45297e-06,1.33734e-05,7578.137,0.0,0.1,1.5
0.0001536,0.0001,0.99056,0.99056,0.0094403,0.999884,0.0125163,0.000152137,0.000152137,1.4499e-06,6578.137,10.0,0.1,1.5
0.0004407,0.0001,0.997141,0.997141,0.00285936,0.999877,0.0102753,0.000439401,0.000439401,1.26001e-06,6678.137,10.0,0.1,1.5
0.0008651,0.0001,0.863387,0.863387,0.136613,0.999861,0.8501,0.000746876,0.000746876,0.000118178,6778.137,10.0,0.1,1.5
0.002073,0.0001,0.761681,0.761681,0.238319,0.999865,3.67328,0.00157923,0.00157923,0.000494118,6878.137,10.0,0.1,1.5
0.004518,0.0001,0.272343,0.231295,0.768705,0.999638,9.0936,0.00123051,0.00098924,0.00328773,6978.137,10.0,0.1,1.5
0.006572,0.0001,0.340847,0.195127,0.804873,0.999658,12.6515,0.00224,0.00105018,0.00433187,7078.137,10.0,0.1,1.5
0.01401,0.0001,0.489126,0.161314,0.838686,0.999657,20.8618,0.00685065,0.00137625,0.00715524,7178.137,10.0,0.1,1.5
0.009802,0.0001,0.654216,0.129632,0.870368,0.999525,7.14092,0.00641293,0.000504835,0.00338953,7278.137,10.0,0.1,1.5
0.007307,0.0001,0.759191,0.129907,0.870093,0.999517,3.63965,0.00554748,0.000262716,0.00175962,7378.137,10.0,0.1,1.5
0.005015,0.0001,0.821194,0.149486,0.850514,0.999514,1.84494,0.00411826,0.000157605,0.000896708,7478.137,10.0,0.1,1.5
0.003994,0.0001,0.869046,0.163231,0.836769,0.999528,1.10885,0.00347087,0.000102026,0.000523014,7578.137,10.0,0.1,1.5
0.0001386,0.0001,0.98751,0.98751,0.0124898,0.999884,0.014908,0.000136885,0.000136885,1.7313e-06,6578.137,20.0,0.1,1.5
0.0005414,0.0001,0.997352,0.997352,0.00264838,0.999878,0.0117448,0.000539944,0.000539944,1.43378e-06,6678.137,20.0,0.1,1.5
0.0008326,0.0001,0.606134,0.606134,0.393866,0.999679,1.02006,0.000504678,0.000504678,0.00032794,6778.137,20.0,0.1,1.5
0.00192,0.0001,0.416981,0.416981,0.583019,0.999667,3.35949,0.000800536,0.000800536,0.0011193,6878.137,20.0,0.1,1.5
0.004304,0.0001,0.229742,0.193204,0.806796,0.999533,7.09785,0.000988831,0.000793908,0.00331526,6978.137,20.0,0.1,1.5
0.007618,0.0001,0.336992,0.149977,0.850023,0.999551,11.2518,0.00256733,0.000891198,0.00505105,7078.137,20.0,0.1,1.5
0.01438,0.0001,0.46645,0.118136,0.881864,0.999555,17.2631,0.00670966,0.00102814,0.00767487,7178.137,20.0,0.1,1.5
0.01144,0.0001,0.66235,0.117641,0.882359,0.999529,8.19525,0.00757907,0.000515122,0.00386362,7278.137,20.0,0.1,1.5
0.008232,0.0001,0.759444,0.124871,0.875129,0.999513,4.06532,0.00625156,0.000282553,0.0019802,7378.137,20.0,0.1,1.5
