annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
5.045e-05,0.0001,1.0,1.0,0.0,0.0,0.0,5.04548e-05,5.04548e-05,0.0,6578.137,0.0,0.1,2.0
0.0001332,0.0001,1.0,1.0,0.0,0.0,0.0,0.000133181,0.000133181,0.0,6678.137,0.0,0.1,2.0
0.0003724,0.0001,0.9952,0.9952,0.00479977,0.999861,0.0128486,0.000370611,0.000370611,1.78742e-06,6778.137,0.0,0.1,2.0
0.0006391,0.0001,0.986673,0.986673,0.0133267,0.999872,0.0662952,0.000630611,0.000630611,8.51749e-06,6878.137,0.0,0.1,2.0
0.001382,0.0001,0.523743,0.475666,0.524334,0.999823,3.71615,0.000723594,0.000596915,0.000657989,6978.137,0.0,0.1,2.0
0.002378,0.0001,0.536185,0.442783,0.557217,0.999827,6.3775,0.00127513,0.0008765,0.00110302,7078.137,0.0,0.1,2.0
0.00343,0.0001,0.658635,0.398424,0.601576,0.999824,6.6341,0.00225903,0.000775444,0.00117083,7178.137,0.0,0.1,2.0
0.002474,0.0001,0.630645,0.242888,0.757112,0.999735,3.44906,0.00156006,0.000293121,0.000913692,7278.137,0.0,0.1,2.0
0.001643,0.0001,0.737904,0.227117,0.772883,0.9997,1.43604,0.00121238,0.000126542,0.000430624,7378.137,0.0,0.1,2.0
0.001091,0.0001,0.822072,0.296528,0.703472,0.999725,0.705435,0.000896792,8.18174e-05,0.0001941,7478.137,0.0,0.1,2.0
0.00122,0.0001,0.914639,0.28182,0.71818,0.999705,0.35285,0.00111576,4.08622e-05,0.000104132,7578.137,0.0,0.1,2.0
0.0001189,0.0001,1.0,1.0,0.0,0.0,0.0,0.000118879,0.000118879,0.0,6578.137,10.0,0.1,2.0
0.0003791,0.0001,1.0,1.0,0.0,0.0,0.0,0.000379125,0.000379125,0.0,6678.137,10.0,0.1,2.0
0.0006288,0.0001,0.993298,0.993298,0.00670228,0.999859,0.0299824,0.00062454,0.00062454,4.21409e-06,6778.137,10.0,0.1,2.0
0.001296,0.0001,0.986623,0.986623,0.0133766,0.999873,0.136429,0.00127864,0.00127864,1.73358e-05,6878.137,10.0,0.1,2.0
0.002998,0.0001,0.524383,0.476938,0.523062,0.99982,7.90135,0.00157221,0.00130026,0.001426,6978.137,10.0,0.1,2.0
0.004966,0.0001,0.52601,0.439874,0.560126,0.999827,13.5937,0.00261233,0.00184861,0.00235398,7078.137,10.0,0.1,2.0
0.006028,0.0001,0.616217,0.401234,0.598766,0.999822,13.0263,0.00371448,0.00155021,0.0023134,7178.137,10.0,0.1,2.0
0.005924,0.0001,0.666847,0.244753,0.755247,0.999728,7.24399,0.0039502,0.000639552,0.0019735,7278.137,10.0,0.1,2.0
0.00345,0.0001,0.734883,0.228371,0.771629,0.999699,3.0378,0.00253528,0.000270693,0.000914627,7378.137,10.0,0.1,2.0
0.002418,0.0001,0.828741,0.250424,0.749576,0.999713,1.44222,0.00200397,0.000138351,0.000414118,7478.137,10.0,0.1,2.0
0.002327,0.0001,0.884415,0.262372,0.737628,0.999708,0.922443,0.00205764,9.5652e-05,0.000268914,7578.137,10.0,0.1,2.0
