annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.005938,1e-06,0.765296,0.00480747,0.995193,0.99986,9.93757,0.00454421,6.73223e-06,0.00139364,0.26,1.0
0.005938,1e-05,0.768888,0.0200388,0.979961,0.999675,4.22233,0.00456554,2.80617e-05,0.00137231,0.26,1.0
0.005938,0.0001,0.783069,0.0801673,0.919833,0.999215,1.64017,0.00464974,0.000112264,0.0012881,0.26,1.0
0.005938,0.001,0.8673,0.437326,0.562674,0.996552,0.228542,0.0051499,0.000612417,0.00078795,0.26,1.0
0.005938,0.01,0.980792,0.918554,0.0814462,0.976847,0.00492611,0.00582379,0.00128631,0.000114055,0.26,1.0
0.005938,0.1,0.996952,0.987075,0.0129246,0.841881,0.000114466,0.00591975,0.00138227,1.80992e-05,0.26,1.0
