annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.07387,1e-06,0.728005,0.000631022,0.999369,0.99951,40.9967,0.0537801,1.26872e-05,0.0200932,0.26,1.0
0.07387,1e-05,0.729227,0.00512127,0.994879,0.998187,11.0326,0.0538703,0.000102968,0.0200029,0.26,1.0
0.07387,0.0001,0.732373,0.0166812,0.983319,0.996016,4.96283,0.0541028,0.00033539,0.0197705,0.26,1.0
0.07387,0.001,0.74552,0.0649849,0.935015,0.989536,1.79663,0.0550739,0.00130658,0.0187993,0.26,1.0
0.07387,0.01,0.814714,0.319221,0.680779,0.967281,0.41834,0.0601856,0.00641822,0.0136876,0.26,1.0
0.07387,0.1,0.946249,0.802507,0.197493,0.853335,0.0270738,0.0699024,0.0161351,0.00397077,0.26,1.0
