annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.0133,1e-06,0.806861,0.00264532,0.997355,0.999746,10.1139,0.0107319,6.81361e-06,0.0025689,0.26,1.0
0.0133,1e-05,0.808208,0.00960456,0.990395,0.999532,5.45087,0.0107498,2.47386e-05,0.00255098,0.26,1.0
0.0133,0.0001,0.816054,0.0501166,0.949883,0.998967,2.36901,0.0108542,0.000129086,0.00244663,0.26,1.0
0.0133,0.001,0.867129,0.313865,0.686135,0.996561,0.51397,0.0115335,0.000808426,0.00176729,0.26,1.0
0.0133,0.01,0.954281,0.763913,0.236087,0.983105,0.035992,0.0126927,0.00196762,0.000608092,0.26,1.0
0.0133,0.1,0.9964,0.981409,0.0185907,0.844628,0.000308191,0.0132529,0.00252783,4.78844e-05,0.26,1.0
