annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.002331,1e-06,0.00260501,0.00260501,0.997395,0.999744,9.08729,6.07316e-06,6.07316e-06,0.00232527,0.26,1.0
0.002331,1e-05,0.00948388,0.00948388,0.990516,0.99953,4.90848,2.21102e-05,2.21102e-05,0.00230923,0.26,1.0
0.002331,0.0001,0.0496535,0.0496535,0.950346,0.99897,2.15133,0.000115759,0.000115759,0.00221558,0.26,1.0
0.002331,0.001,0.314519,0.314519,0.685481,0.996532,0.460784,0.000733251,0.000733251,0.00159809,0.26,1.0
0.002331,0.01,0.759335,0.759335,0.240665,0.982682,0.0323981,0.00177027,0.00177027,0.000561073,0.26,1.0
0.002331,0.1,0.979461,0.979461,0.0205394,0.844628,0.000308191,0.00228346,0.00228346,4.78844e-05,0.26,1.0
