annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.001089,1e-06,0.0463291,0.0463291,0.953671,0.999953,21.9712,5.04526e-05,5.04526e-05,0.00103855,0.26,1.0
0.001089,1e-05,0.085318,0.085318,0.914682,0.999845,6.43721,9.29117e-05,9.29117e-05,0.000996093,0.26,1.0
0.001089,0.0001,0.245884,0.245884,0.754116,0.999118,0.930978,0.000267769,0.000267769,0.000821236,0.26,1.0
0.001089,0.001,0.456103,0.456103,0.543897,0.996005,0.148265,0.000496699,0.000496699,0.000592306,0.26,1.0
0.001089,0.01,0.744252,0.744252,0.255748,0.979973,0.0139065,0.000810494,0.000810494,0.000278511,0.26,1.0
0.001089,0.1,0.991318,0.991318,0.00868182,0.822248,5.31896e-05,0.00107955,0.00107955,9.45454e-06,0.26,1.0
