annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.003179,1e-06,0.667338,0.047508,0.952492,0.999954,22.8167,0.00212145,5.27468e-05,0.00105753,0.26,1.0
0.003179,1e-05,0.68123,0.0872847,0.912715,0.999848,6.66341,0.00216561,9.69097e-05,0.00101336,0.26,1.0
0.003179,0.0001,0.738059,0.250002,0.749998,0.999134,0.961983,0.00234627,0.00027757,0.000832702,0.26,1.0
0.003179,0.001,0.812206,0.462301,0.537699,0.996018,0.149941,0.00258198,0.00051328,0.000596993,0.26,1.0
0.003179,0.01,0.911932,0.74784,0.25216,0.980013,0.0140071,0.00289901,0.000830306,0.000279966,0.26,1.0
0.003179,0.1,0.997026,0.991484,0.00851552,0.822248,5.31896e-05,0.00316952,0.00110082,9.45454e-06,0.26,1.0
