annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.003179,1e-06,0.795763,0.0252527,0.974747,0.99993,9.2992,0.00252971,1.68204e-05,0.000649264,0.32,1.0
0.003179,1e-05,0.801501,0.052637,0.947363,0.999788,2.98007,0.00254795,3.50607e-05,0.000631023,0.32,1.0
0.003179,0.0001,0.8257,0.168131,0.831869,0.999102,0.617177,0.00262488,0.000111989,0.000554095,0.32,1.0
0.003179,0.001,0.873345,0.395524,0.604476,0.99594,0.0991618,0.00277634,0.000263452,0.000402632,0.32,1.0
0.003179,0.01,0.940339,0.715261,0.284739,0.979182,0.00911051,0.00298931,0.000476424,0.00018966,0.32,1.0
0.003179,0.1,0.997026,0.985806,0.0141942,0.822248,5.31896e-05,0.00316952,0.00065663,9.45454e-06,0.32,1.0
