annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.001289,1e-06,0.0232154,0.0232154,0.976785,0.999929,17.7049,2.99344e-05,2.99344e-05,0.00125949,0.26,1.0
0.001289,1e-05,0.0500194,0.0500194,0.949981,0.999801,6.16174,6.44961e-05,6.44961e-05,0.00122493,0.26,1.0
0.001289,0.0001,0.177859,0.177859,0.822141,0.999038,1.10222,0.000229336,0.000229336,0.00106009,0.26,1.0
0.001289,0.001,0.388408,0.388408,0.611592,0.996148,0.20473,0.000500822,0.000500822,0.0007886,0.26,1.0
0.001289,0.01,0.723245,0.723245,0.276755,0.978188,0.0163603,0.000932568,0.000932568,0.000356854,0.26,1.0
0.001289,0.1,0.968683,0.968683,0.0313174,0.8187,0.000222733,0.00124904,0.00124904,4.03813e-05,0.26,1.0
