annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0153,0.0001,0.707323,0.0357056,0.964294,0.995963,1.1095,0.0108249,0.000165853,0.00447915,7078.137,0.22,0.5
0.0231,0.0001,0.766235,0.0243576,0.975642,0.996895,1.73876,0.0176964,0.000134787,0.00539888,7178.137,0.22,0.5
0.01787,0.0001,0.842104,0.0381152,0.961885,0.998475,1.85087,0.0150526,0.000111839,0.00282239,7278.137,0.22,0.5
0.01097,0.0001,0.875119,0.037305,0.962695,0.99766,0.585396,0.00959721,5.30703e-05,0.00136954,7378.137,0.22,0.5
0.007473,0.0001,0.928023,0.0597841,0.940216,0.99847,0.351475,0.00693496,3.42007e-05,0.000537869,7478.137,0.22,0.5
0.008681,0.0001,0.948462,0.055629,0.944371,0.998623,0.324875,0.0082338,2.63553e-05,0.000447414,7578.137,0.22,0.5
0.0002358,0.0001,0.913099,0.909611,0.090389,0.999545,0.0450174,0.000215315,0.000206215,2.04918e-05,6578.137,0.2,0.5
0.0008196,0.0001,0.895831,0.801676,0.198324,0.999666,0.255458,0.000734181,0.000345096,8.53722e-05,6678.137,0.2,0.5
0.001468,0.0001,0.661219,0.377025,0.622975,0.998852,0.433256,0.00097079,0.000301023,0.000497393,6778.137,0.2,0.5
0.004147,0.0001,0.689559,0.167407,0.832593,0.997959,0.630688,0.0028595,0.000258845,0.00128735,6878.137,0.2,0.5
0.008027,0.0001,0.684487,0.0759362,0.924064,0.996542,0.732439,0.00549435,0.000208121,0.00253261,6978.137,0.2,0.5
0.0153,0.0001,0.695849,0.0364181,0.963582,0.995983,1.15868,0.0106493,0.000175924,0.00465475,7078.137,0.2,0.5
0.0231,0.0001,0.736685,0.0249036,0.975096,0.996832,1.91967,0.0170139,0.000155315,0.00608134,7178.137,0.2,0.5
0.01787,0.0001,0.817472,0.0398953,0.960105,0.998484,2.15165,0.0146123,0.000135575,0.00326269,7278.137,0.2,0.5
0.01097,0.0001,0.860303,0.0393319,0.960668,0.997835,0.707673,0.00943472,6.27242e-05,0.00153202,7378.137,0.2,0.5
0.007473,0.0001,0.919804,0.0609197,0.93908,0.998498,0.398959,0.00687354,3.88768e-05,0.000599288,7478.137,0.2,0.5
0.008681,0.0001,0.943146,0.0574908,0.942509,0.998652,0.366038,0.00818765,3.0106e-05,0.00049356,7578.137,0.2,0.5
0.0002358,0.0001,0.911883,0.911883,0.088117,0.999554,0.046631,0.000215028,0.000215028,2.07786e-05,6578.137,0.18,0.5
0.0008196,0.0001,0.893246,0.804628,0.195372,0.999663,0.259233,0.000732063,0.000360325,8.74905e-05,6678.137,0.18,0.5
0.001468,0.0001,0.649921,0.3838,0.6162,0.998854,0.448392,0.000954203,0.000320132,0.00051398,6778.137,0.18,0.5
0.004147,0.0001,0.671172,0.168504,0.831496,0.997953,0.66613,0.00278325,0.000276337,0.0013636,6878.137,0.18,0.5
0.008027,0.0001,0.675291,0.0774173,0.922583,0.996561,0.7579,0.00542053,0.000218715,0.00260643,6978.137,0.18,0.5
0.0153,0.0001,0.683581,0.0371217,0.962878,0.996002,1.21127,0.0104616,0.000186692,0.0048425,7078.137,0.18,0.5
0.0231,0.0001,0.707135,0.0253391,0.974661,0.99678,2.10058,0.0163315,0.000175844,0.0067638,7178.137,0.18,0.5
0.01787,0.0001,0.792839,0.0412477,0.958752,0.99849,2.45244,0.014172,0.000159312,0.003703,7278.137,0.18,0.5
0.01097,0.0001,0.845487,0.0409638,0.959036,0.997958,0.829951,0.00927224,7.23781e-05,0.0016945,7378.137,0.18,0.5
0.007473,0.0001,0.908985,0.0619539,0.938046,0.998522,0.460041,0.00679269,4.49203e-05,0.00068014,7478.137,0.18,0.5
0.008681,0.0001,0.934735,0.0595,0.9405,0.998712,0.439971,0.00811463,3.58444e-05,0.000566582,7578.137,0.18,0.5
0.0002358,0.0001,0.911883,0.911883,0.088117,0.999554,0.046631,0.000215028,0.000215028,2.07786e-05,6578.137,0.16,0.5
0.0008196,0.0001,0.886153,0.805207,0.194793,0.999653,0.269178,0.000726249,0.000385686,9.33037e-05,6678.137,0.16,0.5
0.001468,0.0001,0.634489,0.393981,0.606019,0.998851,0.467143,0.000931545,0.000348875,0.000536638,6778.137,0.16,0.5
