annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.0005387,0.00046,0.739285,0.31287,0.68713,0.998875,0.124858,0.000398231,6.39459e-05,0.000140439,6878.137,0.0,0.26,1.0
0.0005387,0.001,0.851078,0.607507,0.392493,0.997611,0.0335843,0.00045845,0.000124165,8.02197e-05,6878.137,0.0,0.26,1.0
0.0005387,0.0022,0.902902,0.744091,0.255909,0.996465,0.0147973,0.000486366,0.000152081,5.23039e-05,6878.137,0.0,0.26,1.0
0.0005387,0.0046,0.976382,0.937754,0.0622456,0.993499,0.00195695,0.000525948,0.000191663,1.27221e-05,6878.137,0.0,0.26,1.0
0.0005387,0.01,0.997883,0.99442,0.00558032,0.987561,9.16928e-05,0.00053753,0.000203245,1.14053e-06,6878.137,0.0,0.26,1.0
0.00127,1e-05,0.645829,0.00288371,0.997116,0.99935,0.691766,0.000820038,1.30057e-06,0.000449707,6978.137,0.0,0.26,1.0
0.00127,2.2e-05,0.647058,0.00634326,0.993657,0.999239,0.589191,0.000821599,2.86086e-06,0.000448147,6978.137,0.0,0.26,1.0
0.00127,4.6e-05,0.649521,0.0132795,0.98672,0.999097,0.493053,0.000824727,5.98916e-06,0.000445019,6978.137,0.0,0.26,1.0
0.00127,0.0001,0.655049,0.0288414,0.971159,0.998883,0.392134,0.000831746,1.30077e-05,0.000438,6978.137,0.0,0.26,1.0
0.00127,0.00022,0.66736,0.0635014,0.936499,0.998541,0.289436,0.000847377,2.86396e-05,0.000422368,6978.137,0.0,0.26,1.0
0.00127,0.00046,0.691918,0.13264,0.86736,0.997979,0.193593,0.000878559,5.98215e-05,0.000391186,6978.137,0.0,0.26,1.0
0.00127,0.001,0.739416,0.266365,0.733635,0.99681,0.103724,0.000938871,0.000120133,0.000330875,6978.137,0.0,0.26,1.0
0.00127,0.0022,0.797339,0.429439,0.570561,0.995349,0.0553292,0.00101242,0.00019368,0.000257327,6978.137,0.0,0.26,1.0
0.00127,0.0046,0.894977,0.704324,0.295676,0.991445,0.0155871,0.00113639,0.000317655,0.000133352,6978.137,0.0,0.26,1.0
0.00127,0.01,0.953233,0.868334,0.131666,0.986822,0.00450611,0.00121036,0.000391625,5.93824e-05,6978.137,0.0,0.26,1.0
0.002015,1e-05,0.733315,0.00187579,0.998124,0.999093,0.592391,0.00147766,1.00991e-06,0.00053738,7078.137,0.0,0.26,1.0
0.002015,2.2e-05,0.733916,0.00412337,0.995877,0.998955,0.512848,0.00147887,2.21998e-06,0.00053617,7078.137,0.0,0.26,1.0
0.002015,4.6e-05,0.73512,0.00863135,0.991369,0.998782,0.43824,0.00148129,4.64703e-06,0.000533743,7078.137,0.0,0.26,1.0
0.002015,0.0001,0.737824,0.0187508,0.981249,0.998532,0.359887,0.00148674,1.00952e-05,0.000528295,7078.137,0.0,0.26,1.0
0.002015,0.00022,0.743842,0.0412766,0.958723,0.998158,0.280198,0.00149887,2.22229e-05,0.000516167,7078.137,0.0,0.26,1.0
0.002015,0.00046,0.755858,0.0862486,0.913751,0.997609,0.205775,0.00152308,4.64354e-05,0.000491954,7078.137,0.0,0.26,1.0
0.002015,0.001,0.780833,0.179721,0.820279,0.996659,0.132176,0.00157341,9.676e-05,0.00044163,7078.137,0.0,0.26,1.0
0.002015,0.0022,0.826166,0.349388,0.650612,0.995142,0.072103,0.00166475,0.000188107,0.000350283,7078.137,0.0,0.26,1.0
0.002015,0.0046,0.903048,0.637136,0.362864,0.991347,0.0225778,0.00181967,0.000343027,0.000195362,7078.137,0.0,0.26,1.0
0.002015,0.01,0.955248,0.832507,0.167493,0.987514,0.00722228,0.00192486,0.000448213,9.01767e-05,7078.137,0.0,0.26,1.0
0.003743,1e-05,0.803007,0.00208679,0.997913,0.999196,0.917295,0.00300572,1.54193e-06,0.000737359,7178.137,0.0,0.26,1.0
0.003743,2.2e-05,0.8035,0.00458556,0.995414,0.999076,0.795924,0.00300756,3.38828e-06,0.000735513,7178.137,0.0,0.26,1.0
0.003743,4.6e-05,0.804491,0.00960364,0.990396,0.998927,0.681958,0.00301127,7.09614e-06,0.000731805,7178.137,0.0,0.26,1.0
0.003743,0.0001,0.806712,0.020856,0.979144,0.998714,0.562399,0.00301959,1.54106e-05,0.000723491,7178.137,0.0,0.26,1.0
0.003743,0.00022,0.811656,0.0459006,0.954099,0.998401,0.440788,0.00303809,3.3916e-05,0.000704985,7178.137,0.0,0.26,1.0
0.003743,0.00046,0.821533,0.0959319,0.904068,0.997958,0.327144,0.00307506,7.08842e-05,0.000668017,7178.137,0.0,0.26,1.0
0.003743,0.001,0.843119,0.205283,0.794717,0.997207,0.210256,0.00315586,0.000151684,0.000587217,7178.137,0.0,0.26,1.0
0.003743,0.0022,0.888187,0.433585,0.566415,0.995789,0.0993988,0.00332455,0.000320377,0.000418525,7178.137,0.0,0.26,1.0
0.003743,0.0046,0.953792,0.76592,0.23408,0.991501,0.0203498,0.00357012,0.000565939,0.000172962,7178.137,0.0,0.26,1.0
0.003743,0.01,0.979997,0.898671,0.101329,0.987364,0.00592545,0.00366821,0.000664029,7.48719e-05,7178.137,0.0,0.26,1.0
0.002643,1e-05,0.864487,0.00229945,0.997701,0.999237,0.469603,0.00228496,8.25515e-07,0.000358181,7278.137,0.0,0.26,1.0
0.002643,2.2e-05,0.864861,0.00505408,0.994946,0.999117,0.404606,0.00228595,1.81445e-06,0.000357192,7278.137,0.0,0.26,1.0
0.002643,4.6e-05,0.865611,0.0105798,0.98942,0.998966,0.343625,0.00228793,3.7982e-06,0.000355208,7278.137,0.0,0.26,1.0
0.002643,0.0001,0.867297,0.0229888,0.977011,0.998745,0.279561,0.00229239,8.25314e-06,0.000350753,7278.137,0.0,0.26,1.0
0.002643,0.00022,0.871045,0.0505852,0.949415,0.998411,0.214455,0.00230229,1.81604e-05,0.000340846,7278.137,0.0,0.26,1.0
0.002643,0.00046,0.878529,0.105681,0.894319,0.99791,0.153637,0.00232207,3.79402e-05,0.000321066,7278.137,0.0,0.26,1.0
0.002643,0.001,0.894613,0.224103,0.775897,0.996971,0.0919607,0.00236459,8.04542e-05,0.000278552,7278.137,0.0,0.26,1.0
0.002643,0.0022,0.927204,0.464052,0.535948,0.994556,0.0353426,0.00245073,0.000166597,0.000192409,7278.137,0.0,0.26,1.0
0.002643,0.0046,0.951698,0.644382,0.355618,0.990996,0.0141785,0.00251547,0.000231337,0.000127669,7278.137,0.0,0.26,1.0
0.002643,0.01,0.976563,0.827447,0.172553,0.986784,0.00468738,0.00258119,0.000297059,6.19476e-05,7278.137,0.0,0.26,1.0
0.002104,1e-05,0.907119,0.00208882,0.997911,0.999157,0.231652,0.00190814,4.08963e-07,0.000195377,7378.137,0.0,0.26,1.0
