annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
4.322e-05,1e-09,0.190728,8.11345e-07,0.999999,0.999911,0.393522,8.24251e-06,2.83756e-11,3.49735e-05,6578.137,0.0,0.26,1.0
4.322e-05,6e-09,0.190732,4.87099e-06,0.999995,0.999898,0.342629,8.24265e-06,1.70355e-10,3.49733e-05,6578.137,0.0,0.26,1.0
4.322e-05,3.6e-08,0.190751,2.92181e-05,0.999971,0.99988,0.291761,8.2435e-06,1.02186e-09,3.49725e-05,6578.137,0.0,0.26,1.0
4.322e-05,2.2e-07,0.190872,0.000178722,0.999821,0.999855,0.240338,8.24873e-06,6.25055e-09,3.49672e-05,6578.137,0.0,0.26,1.0
4.322e-05,1.3e-06,0.191582,0.00105552,0.998944,0.999816,0.189911,8.2794e-06,3.69153e-08,3.49366e-05,6578.137,0.0,0.26,1.0
4.322e-05,7.7e-06,0.195787,0.00625155,0.993748,0.999751,0.139404,8.46112e-06,2.18639e-07,3.47549e-05,6578.137,0.0,0.26,1.0
4.322e-05,4.6e-05,0.220968,0.0373674,0.962633,0.99962,0.0886363,9.54935e-06,1.30687e-06,3.36666e-05,6578.137,0.0,0.26,1.0
4.322e-05,0.00028,0.374742,0.227383,0.772617,0.999277,0.037361,1.61949e-05,7.95237e-06,2.70211e-05,6578.137,0.0,0.26,1.0
4.322e-05,0.0017,0.880699,0.852582,0.147418,0.997698,0.0022399,3.80602e-05,2.98178e-05,5.15572e-06,6578.137,0.0,0.26,1.0
4.322e-05,0.01,0.99964,0.999555,0.000445033,0.987721,1.26759e-06,4.32004e-05,3.49579e-05,1.55644e-08,6578.137,0.0,0.26,1.0
0.0001296,1e-09,0.424519,9.40297e-07,0.999999,0.999922,0.96102,5.50079e-05,7.01172e-11,7.45692e-05,6678.137,0.0,0.26,1.0
0.0001296,6e-09,0.424521,5.64488e-06,0.999994,0.999911,0.835351,5.50082e-05,4.20934e-10,7.45688e-05,6678.137,0.0,0.26,1.0
0.0001296,3.6e-08,0.424538,3.3839e-05,0.999966,0.999895,0.709783,5.50103e-05,2.52335e-09,7.45667e-05,6678.137,0.0,0.26,1.0
0.0001296,2.2e-07,0.424637,0.000206981,0.999793,0.999872,0.582802,5.50232e-05,1.54344e-08,7.45538e-05,6678.137,0.0,0.26,1.0
0.0001296,1.3e-06,0.425221,0.00122217,0.998778,0.999837,0.458294,5.5099e-05,9.11367e-08,7.44781e-05,6678.137,0.0,0.26,1.0
0.0001296,7.7e-06,0.428684,0.0072391,0.992761,0.999778,0.333567,5.55476e-05,5.39814e-07,7.40294e-05,6678.137,0.0,0.26,1.0
