annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
error,error,error,error,error,error,error,error,error,error,6778.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6778.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6878.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,6978.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7078.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7178.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7278.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
error,error,error,error,error,error,error,error,error,error,7378.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,1e-11,0.190728,6.01596e-09,1.0,0.999912,0.396112,8.24248e-06,2.10399e-13,3.49735e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,1.3e-10,0.190728,7.82427e-08,1.0,0.999898,0.342106,8.24248e-06,2.73642e-12,3.49735e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,1.7e-09,0.190728,1.02354e-06,0.999999,0.999879,0.287977,8.24252e-06,3.57966e-11,3.49735e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,2.2e-08,0.190738,1.3234e-05,0.999987,0.999851,0.234094,8.24294e-06,4.6284e-10,3.4973e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,2.8e-07,0.190864,0.000168438,0.999832,0.999806,0.180543,8.24837e-06,5.89085e-09,3.49676e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,3.6e-06,0.192481,0.00216622,0.997834,0.999725,0.126772,8.31824e-06,7.57603e-08,3.48977e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,4.6e-05,0.213153,0.0277108,0.972289,0.999535,0.0731146,9.21162e-06,9.69144e-07,3.40043e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,0.0006,0.483053,0.361221,0.638779,0.998828,0.0190603,2.08756e-05,1.26331e-05,2.23403e-05,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,0.0077,0.999289,0.999121,0.000878956,0.989807,3.01596e-06,4.31852e-05,3.49428e-05,3.07402e-08,7478.137,10.0,0.26,1.0,0.01,100.0
4.322e-05,0.1,1.0,1.0,0.0,0.0,0.0,4.3216e-05,3.49735e-05,0.0,7478.137,10.0,0.26,1.0,0.01,100.0
0.0001296,1e-11,0.424518,5.40865e-09,1.0,0.999902,0.760261,5.50078e-05,4.03319e-13,7.45693e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,1.3e-10,0.424518,7.02868e-08,1.0,0.999886,0.656867,5.50078e-05,5.24123e-12,7.45692e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,1.7e-09,0.424519,9.1879e-07,0.999999,0.999865,0.553236,5.50079e-05,6.85135e-11,7.45692e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,2.2e-08,0.424525,1.19011e-05,0.999988,0.999834,0.449974,5.50087e-05,8.87457e-10,7.45684e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,2.8e-07,0.424605,0.000151312,0.999849,0.999785,0.347462,5.50191e-05,1.12832e-08,7.4558e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,3.6e-06,0.425637,0.00194503,0.998055,0.999696,0.244508,5.51529e-05,1.4504e-07,7.44242e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,4.6e-05,0.438842,0.0248902,0.97511,0.999487,0.141735,5.68639e-05,1.85604e-06,7.27132e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,0.0006,0.611241,0.324464,0.675536,0.998682,0.0382154,7.92029e-05,2.4195e-05,5.03742e-05,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,0.0077,0.996504,0.993925,0.00607473,0.990361,4.6995e-05,0.000129124,7.41163e-05,4.52988e-07,7578.137,10.0,0.26,1.0,0.01,100.0
0.0001296,0.1,1.0,1.0,0.0,0.0,0.0,0.000129577,7.45693e-05,0.0,7578.137,10.0,0.26,1.0,0.01,100.0
0.000289,1e-11,0.62936,4.70048e-09,1.0,0.999888,0.958386,0.000181911,5.03563e-13,0.00010713,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,1.3e-10,0.62936,6.10456e-08,1.0,0.999871,0.829372,0.000181911,6.53983e-12,0.00010713,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,1.7e-09,0.62936,7.9852e-07,0.999999,0.999847,0.699997,0.000181911,8.55457e-11,0.00010713,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,2.2e-08,0.629363,1.03354e-05,0.99999,0.999812,0.571154,0.000181912,1.10723e-09,0.000107129,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,2.8e-07,0.629408,0.000131408,0.999869,0.999758,0.443208,0.000181925,1.40778e-08,0.000107116,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,3.6e-06,0.629986,0.00168999,0.99831,0.99966,0.314687,0.000182092,1.81049e-07,0.000106949,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,4.6e-05,0.637374,0.0216245,0.978376,0.999438,0.186421,0.000184227,2.31664e-06,0.000104814,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,0.0006,0.733815,0.281824,0.718176,0.998656,0.0572313,0.000212103,3.01919e-05,7.69384e-05,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,0.0077,0.997768,0.993977,0.00602308,0.990658,6.90737e-05,0.000288396,0.000106485,6.45254e-07,6578.137,20.0,0.26,1.0,0.01,100.0
0.000289,0.1,1.0,1.0,0.0,0.0,0.0,0.000289041,0.00010713,0.0,6578.137,20.0,0.26,1.0,0.01,100.0
0.0005387,1e-11,0.620575,4.10639e-09,1.0,0.999873,1.61078,0.000334285,8.39284e-13,0.000204385,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,1.3e-10,0.620575,5.33429e-08,1.0,0.999854,1.39564,0.000334285,1.09025e-11,0.000204385,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,1.7e-09,0.620575,6.97648e-07,0.999999,0.999827,1.17994,0.000334285,1.42589e-10,0.000204385,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,2.2e-08,0.620578,9.03668e-06,0.999991,0.999788,0.965045,0.000334287,1.84696e-09,0.000204383,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,2.8e-07,0.620618,0.000114865,0.999885,0.999728,0.751733,0.000334309,2.34766e-08,0.000204362,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,3.6e-06,0.621135,0.00147782,0.998522,0.99962,0.537405,0.000334587,3.02045e-07,0.000204083,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,4.6e-05,0.627742,0.018891,0.981109,0.99938,0.32362,0.000338146,3.86104e-06,0.000200524,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,0.0006,0.714029,0.246306,0.753694,0.998576,0.108174,0.000384626,5.03412e-05,0.000154044,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,0.0077,0.997196,0.99261,0.00739021,0.990042,0.000151682,0.00053716,0.000202875,1.51045e-06,6678.137,20.0,0.26,1.0,0.01,100.0
0.0005387,0.1,1.0,1.0,0.0,0.0,0.0,0.00053867,0.000204385,0.0,6678.137,20.0,0.26,1.0,0.01,100.0
0.00127,1e-11,0.644805,1.41461e-09,1.0,0.99965,1.28942,0.000818738,6.37999e-13,0.000451008,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,1.3e-10,0.644805,1.83946e-08,1.0,0.999599,1.12561,0.000818738,8.29609e-12,0.000451008,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,1.7e-09,0.644805,2.4063e-07,1.0,0.999531,0.961417,0.000818738,1.08526e-10,0.000451008,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,2.2e-08,0.644806,3.11611e-06,0.999997,0.999435,0.797865,0.000818739,1.40539e-09,0.000451006,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,2.8e-07,0.644819,3.96283e-05,0.99996,0.99929,0.635473,0.000818756,1.78727e-08,0.00045099,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,3.6e-06,0.644986,0.000509249,0.999491,0.999046,0.472416,0.000818967,2.29675e-07,0.000450778,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,4.6e-05,0.647118,0.00651251,0.993487,0.998553,0.309666,0.000821675,2.93719e-06,0.00044807,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,0.0006,0.675015,0.0850537,0.914946,0.997165,0.145575,0.000857098,3.83599e-05,0.000412648,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,0.0077,0.941847,0.83628,0.16372,0.989469,0.00701155,0.00119591,0.000377169,7.38391e-05,6778.137,20.0,0.26,1.0,0.01,100.0
0.00127,0.1,1.0,1.0,0.0,0.0,0.0,0.00126975,0.000451008,0.0,6778.137,20.0,0.26,1.0,0.01,100.0
0.002015,1e-11,0.732814,1.2599e-09,1.0,0.999611,1.38548,0.00147665,6.78316e-13,0.00053839,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,1.3e-10,0.732814,1.63792e-08,1.0,0.999556,1.21133,0.00147665,8.81842e-12,0.00053839,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,1.7e-09,0.732814,2.14344e-07,1.0,0.999481,1.03674,0.00147665,1.15401e-10,0.00053839,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,2.2e-08,0.732815,2.7747e-06,0.999997,0.999376,0.862881,0.00147665,1.49387e-09,0.000538388,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,2.8e-07,0.732823,3.53055e-05,0.999965,0.99922,0.690196,0.00147667,1.90081e-08,0.000538371,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,3.6e-06,0.732935,0.00045391,0.999546,0.998959,0.516806,0.00147689,2.44381e-07,0.000538145,6878.137,20.0,0.26,1.0,0.01,100.0
0.002015,4.6e-05,0.734364,0.0058025,0.994197,0.998443,0.343803,0.00147977,3.12401e-06,0.000535266,6878.137,20.0,0.26,1.0,0.01,100.0
