annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
0.0004978,0.0017,0.993905,0.985994,0.0140061,0.998033,0.00154262,0.000494769,0.0002136,3.03419e-06,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.013,0.999998,0.999996,4.39094e-06,0.983834,5.88402e-08,0.000497803,0.000216633,9.51225e-10,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,0.1,1.0,1.0,0.0,0.0,0.0,0.000497804,0.000216634,0.0,6778.137,10.0,0.26,1.0,0.01,100.0
0.00119,1e-09,0.619905,1.76944e-06,0.999998,0.999957,10.4505,0.000737428,8.00059e-10,0.000452154,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,7.7e-09,0.61991,1.36251e-05,0.999986,0.999949,8.81738,0.000737433,6.16064e-09,0.000452148,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,6e-08,0.619945,0.000106165,0.999894,0.999937,7.17476,0.000737475,4.80029e-08,0.000452106,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,4.6e-07,0.620214,0.000813961,0.999186,0.999919,5.54506,0.000737795,3.68036e-07,0.000451786,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,3.6e-06,0.622326,0.00636987,0.99363,0.999885,3.89896,0.000740307,2.88016e-06,0.000449274,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,2.8e-05,0.638737,0.0495469,0.950453,0.99981,2.25773,0.00075983,2.24028e-05,0.000429752,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.00022,0.760457,0.369781,0.630219,0.999566,0.657281,0.000904625,0.000167198,0.000284956,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.0017,0.99556,0.988318,0.0116825,0.997857,0.00246491,0.0011843,0.000446872,5.28228e-06,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.013,1.0,1.0,0.0,0.0,0.0,0.00118958,0.000452154,0.0,6878.137,10.0,0.26,1.0,0.01,100.0
0.00119,0.1,1.0,1.0,0.0,0.0,0.0,0.00118958,0.000452154,0.0,6878.137,10.0,0.26,1.0,0.01,100.0
0.002594,1e-09,0.623203,5.86643e-07,0.999999,0.999879,8.05983,0.00161673,5.73442e-10,0.000977497,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,7.7e-09,0.623205,4.51705e-06,0.999995,0.999858,6.88936,0.00161674,4.41541e-09,0.000977493,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,6e-08,0.623216,3.51962e-05,0.999965,0.999829,5.71207,0.00161677,3.44042e-08,0.000977463,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,4.6e-07,0.623305,0.000269839,0.99973,0.999785,4.54407,0.001617,2.63767e-07,0.000977234,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,3.6e-06,0.623999,0.00211118,0.997889,0.99971,3.36444,0.0016188,2.06367e-06,0.000975434,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,2.8e-05,0.629399,0.0164427,0.983557,0.99956,2.1874,0.00163281,1.60727e-05,0.000961425,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.00022,0.670835,0.126413,0.873587,0.999162,1.01923,0.0017403,0.000123568,0.000853929,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.0017,0.913275,0.769835,0.230165,0.997728,0.0990449,0.00236924,0.000752512,0.000224985,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.013,0.999999,0.999997,3.29052e-06,0.986201,2.331e-07,0.00259423,0.000977494,3.21647e-09,6978.137,10.0,0.26,1.0,0.01,100.0
0.002594,0.1,1.0,1.0,0.0,0.0,0.0,0.00259423,0.000977497,0.0,6978.137,10.0,0.26,1.0,0.01,100.0
0.004174,1e-09,0.724355,5.53606e-07,0.999999,0.999873,9.06199,0.00302316,6.36884e-10,0.00115043,7078.137,10.0,0.26,1.0,0.01,100.0
0.004174,7.7e-09,0.724356,4.26554e-06,0.999996,0.999852,7.76125,0.00302317,4.9072e-09,0.00115042,7078.137,10.0,0.26,1.0,0.01,100.0
0.004174,6e-08,0.724364,3.32113e-05,0.999967,0.999822,6.45385,0.0030232,3.82073e-08,0.00115039,7078.137,10.0,0.26,1.0,0.01,100.0
0.004174,4.6e-07,0.724425,0.000254718,0.999745,0.999777,5.15604,0.00302346,2.93035e-07,0.00115014,7078.137,10.0,0.26,1.0,0.01,100.0
