annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
0.003743,6e-08,0.802597,9.14275e-06,0.999991,0.999424,1.28353,0.00300418,6.75559e-09,0.000738894,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,4.6e-07,0.802609,7.01123e-05,0.99993,0.999299,1.05395,0.00300423,5.18061e-08,0.000738849,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,3.6e-06,0.802704,0.000548926,0.999451,0.999102,0.82204,0.00300458,4.05602e-07,0.000738496,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,2.8e-05,0.803438,0.00427051,0.995729,0.998755,0.590846,0.00300733,3.15548e-06,0.000735746,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,0.00022,0.80922,0.0335615,0.966438,0.998008,0.358509,0.00302897,2.47987e-05,0.000714102,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,0.0017,0.853436,0.257546,0.742454,0.995745,0.128942,0.00319448,0.000190301,0.0005486,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,0.013,0.997019,0.9849,0.0150998,0.982254,0.000628711,0.00373192,0.000727744,1.11572e-05,7178.137,0.0,0.26,1.0,0.01,100.0
0.003743,0.1,1.0,1.0,0.0,0.0,0.0,0.00374308,0.000738901,0.0,7178.137,0.0,0.26,1.0,0.01,100.0
0.002643,1e-09,0.864174,0.0,1.0,0.999736,1.35757,0.00228413,0.0,0.000359006,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,7.7e-09,0.864174,1.20777e-06,0.999999,0.999693,1.17091,0.00228413,4.33596e-10,0.000359006,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,6e-08,0.864176,1.45255e-05,0.999985,0.999635,0.983073,0.00228414,5.21474e-09,0.000359001,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,4.6e-07,0.86419,0.000116462,0.999884,0.999549,0.796627,0.00228418,4.18104e-08,0.000358964,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,3.6e-06,0.864299,0.000917089,0.999083,0.99941,0.608306,0.00228446,3.29241e-07,0.000358677,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,2.8e-05,0.865144,0.00714025,0.99286,0.999152,0.420573,0.0022867,2.56339e-06,0.000356443,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,0.00022,0.87179,0.0560707,0.943929,0.998539,0.231999,0.00230426,2.01297e-05,0.000338877,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,0.0017,0.922392,0.428619,0.571381,0.995536,0.0459471,0.00243801,0.000153877,0.000205129,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,0.013,0.997004,0.977942,0.022058,0.979098,0.000378869,0.00263522,0.000351087,7.91896e-06,7278.137,0.0,0.26,1.0,0.01,100.0
0.002643,0.1,0.99996,0.999704,0.000296026,0.857502,7.45804e-07,0.00264303,0.0003589,1.06275e-07,7278.137,0.0,0.26,1.0,0.01,100.0
0.002104,1e-09,0.906924,2.30802e-07,1.0,0.999709,0.671877,0.00190773,4.51878e-11,0.000195786,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,7.7e-09,0.906925,1.77578e-06,0.999998,0.999662,0.579661,0.00190773,3.47674e-10,0.000195786,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,6e-08,0.906926,1.38409e-05,0.999986,0.999598,0.486859,0.00190773,2.70986e-09,0.000195783,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,4.6e-07,0.906934,0.00010615,0.999894,0.999504,0.394787,0.00190775,2.07826e-08,0.000195765,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,3.6e-06,0.907002,0.000831105,0.999169,0.999352,0.301781,0.00190789,1.62719e-07,0.000195623,7378.137,0.0,0.26,1.0,0.01,100.0
