annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.003234,1e-06,0.806459,0.080556,0.919444,0.999993,84.2112,0.00260831,5.48432e-05,0.000625965,0.32,1.0
0.003234,1e-05,0.864784,0.357637,0.642363,0.999923,5.68922,0.00279695,0.000243482,0.000437326,0.32,1.0
0.003234,0.0001,0.912353,0.583622,0.416378,0.999619,0.743589,0.0029508,0.000397335,0.000283474,0.32,1.0
0.003234,0.001,0.951198,0.768161,0.231839,0.993812,0.025506,0.00307644,0.000522971,0.000157838,0.32,1.0
0.003234,0.01,0.976846,0.890004,0.109996,0.977661,0.00335229,0.00315939,0.000605922,7.48863e-05,0.32,1.0
0.003234,0.1,0.999997,0.999984,1.55816e-05,0.89727,1.03261e-07,0.00323426,0.000680798,1.06081e-08,0.32,1.0
