annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
9.144e-05,0.0001,0.0776144,0.0776144,0.922386,0.999275,0.116268,7.09696e-06,7.09696e-06,8.43417e-05,7678.137,0.26,1.0,0.1122,0.14125
3.856e-07,0.0001,0.991474,0.991474,0.00852572,0.999519,6.8359e-06,3.8227e-07,3.8227e-07,3.28715e-09,6578.137,0.26,1.0,0.14125,0.17783
2.215e-06,0.0001,0.976703,0.976703,0.0232971,0.999519,0.000107312,2.16338e-06,2.16338e-06,5.16025e-08,6678.137,0.26,1.0,0.14125,0.17783
1.067e-05,0.0001,0.369838,0.369838,0.630162,0.999511,0.0137501,3.94644e-06,3.94644e-06,6.7243e-06,6778.137,0.26,1.0,0.14125,0.17783
3.944e-05,0.0001,0.23447,0.23447,0.76553,0.99947,0.0569748,9.24676e-06,9.24676e-06,3.01901e-05,6878.137,0.26,1.0,0.14125,0.17783
7.095e-05,0.0001,0.100457,0.100457,0.899543,0.998901,0.0580704,7.12747e-06,7.12747e-06,6.38227e-05,6978.137,0.26,1.0,0.14125,0.17783
0.0001401,0.0001,0.062659,0.062659,0.937341,0.998863,0.115474,8.77615e-06,8.77615e-06,0.000131286,7078.137,0.26,1.0,0.14125,0.17783
0.0002427,0.0001,0.0623446,0.0623446,0.937655,0.999048,0.239003,1.51292e-05,1.51292e-05,0.000227541,7178.137,0.26,1.0,0.14125,0.17783
0.0001438,0.0001,0.0770012,0.0770012,0.922999,0.999224,0.170974,1.10725e-05,1.10725e-05,0.000132724,7278.137,0.26,1.0,0.14125,0.17783
7.932e-05,0.0001,0.0900009,0.0900009,0.909999,0.999252,0.0965111,7.13849e-06,7.13849e-06,7.21772e-05,7378.137,0.26,1.0,0.14125,0.17783
4.641e-05,0.0001,0.117123,0.117123,0.882877,0.999185,0.0502543,5.43522e-06,5.43522e-06,4.09708e-05,7478.137,0.26,1.0,0.14125,0.17783
5.261e-05,0.0001,0.0999534,0.0999534,0.900047,0.999336,0.0713212,5.25897e-06,5.25897e-06,4.73552e-05,7578.137,0.26,1.0,0.14125,0.17783
6.407e-05,0.0001,0.09858,0.09858,0.90142,0.999332,0.0865042,6.31607e-06,6.31607e-06,5.77544e-05,7678.137,0.26,1.0,0.14125,0.17783
1.272e-07,0.0001,1.0,1.0,0.0,0.0,0.0,1.27172e-07,1.27172e-07,0.0,6578.137,0.26,1.0,0.17783,0.22387
7.765e-07,0.0001,0.86699,0.86699,0.13301,0.999274,0.000142284,6.73249e-07,6.73249e-07,1.03287e-07,6678.137,0.26,1.0,0.17783,0.22387
2.881e-06,0.0001,0.49476,0.49476,0.50524,0.999554,0.00326136,1.42549e-06,1.42549e-06,1.45569e-06,6778.137,0.26,1.0,0.17783,0.22387
9.649e-06,0.0001,0.255422,0.255422,0.744578,0.999498,0.0143102,2.46453e-06,2.46453e-06,7.18432e-06,6878.137,0.26,1.0,0.17783,0.22387
2.402e-05,0.0001,0.0822769,0.0822769,0.917723,0.998998,0.0219954,1.97588e-06,1.97588e-06,2.20391e-05,6978.137,0.26,1.0,0.17783,0.22387
5.755e-05,0.0001,0.051638,0.051638,0.948362,0.998973,0.0531231,2.97191e-06,2.97191e-06,5.45809e-05,7078.137,0.26,1.0,0.17783,0.22387
0.0001003,0.0001,0.0420617,0.0420617,0.957938,0.999018,0.0978911,4.21907e-06,4.21907e-06,9.60877e-05,7178.137,0.26,1.0,0.17783,0.22387
4.66e-05,0.0001,0.0594351,0.0594351,0.940565,0.999149,0.0514882,2.76958e-06,2.76958e-06,4.38289e-05,7278.137,0.26,1.0,0.17783,0.22387
2.675e-05,0.0001,0.0734371,0.0734371,0.926563,0.999214,0.0315322,1.96409e-06,1.96409e-06,2.47811e-05,7378.137,0.26,1.0,0.17783,0.22387
1.871e-05,0.0001,0.0889896,0.0889896,0.91101,0.999338,0.0257545,1.66476e-06,1.66476e-06,1.70425e-05,7478.137,0.26,1.0,0.17783,0.22387
1.536e-05,0.0001,0.085584,0.085584,0.914416,0.999286,0.0196695,1.3144e-06,1.3144e-06,1.40436e-05,7578.137,0.26,1.0,0.17783,0.22387
2.034e-05,0.0001,0.0830871,0.0830871,0.916913,0.999309,0.0269959,1.69012e-06,1.69012e-06,1.86515e-05,7678.137,0.26,1.0,0.17783,0.22387
2.212e-07,0.0001,1.0,1.0,0.0,0.0,0.0,2.21173e-07,2.21173e-07,0.0,6578.137,0.26,1.0,0.22387,0.28184
6.483e-07,0.0001,0.854221,0.854221,0.145779,0.998871,8.36774e-05,5.53789e-07,5.53789e-07,9.45081e-08,6678.137,0.26,1.0,0.22387,0.28184
4.282e-06,0.0001,0.329098,0.329098,0.670902,0.999451,0.00522858,1.40925e-06,1.40925e-06,2.87291e-06,6778.137,0.26,1.0,0.22387,0.28184
1.821e-05,0.0001,0.156997,0.156997,0.843003,0.999308,0.0221874,2.85962e-06,2.85962e-06,1.53549e-05,6878.137,0.26,1.0,0.22387,0.28184
3.753e-05,0.0001,0.0786515,0.0786515,0.921348,0.999019,0.0352465,2.95179e-06,2.95179e-06,3.45781e-05,6978.137,0.26,1.0,0.22387,0.28184
5.947e-05,0.0001,0.0678728,0.0678728,0.932127,0.998971,0.0538495,4.03635e-06,4.03635e-06,5.5433e-05,7078.137,0.26,1.0,0.22387,0.28184
