annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
9.699e-05,0.0001,0.215935,0.0574465,0.942553,0.999423,0.131784,2.09443e-05,4.63503e-06,7.60493e-05,6578.137,0.26,1.0,0.01,0.33
0.000312,0.0001,0.5689,0.0540572,0.945943,0.999389,0.22022,0.000177525,7.68758e-06,0.000134524,6678.137,0.26,1.0,0.01,0.33
0.0007394,0.0001,0.689978,0.0182592,0.981741,0.99838,0.141537,0.000510204,4.26369e-06,0.000229246,6778.137,0.26,1.0,0.01,0.33
0.001795,0.0001,0.689611,0.00877079,0.991229,0.996257,0.148849,0.00123777,4.92954e-06,0.000557112,6878.137,0.26,1.0,0.01,0.33
0.0043,0.0001,0.736098,0.00525529,0.994745,0.987233,0.0888939,0.00316546,5.99557e-06,0.00113487,6978.137,0.26,1.0,0.01,0.33
0.007614,0.0001,0.75441,0.00250078,0.997499,0.97469,0.0738814,0.00574415,4.68804e-06,0.00186995,7078.137,0.26,1.0,0.01,0.33
0.01303,0.0001,0.812034,0.0040326,0.995967,0.988532,0.213619,0.0105832,9.91883e-06,0.00244974,7178.137,0.26,1.0,0.01,0.33
