annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,d_ref,scaling_factor
0.0002331,1e-06,0.0,0.0,1.0,0.99995,4.96525,0.0,0.0,0.000248101,0.26,1.0
0.0002331,1e-05,0.0,0.0,1.0,0.999871,1.84365,0.0,0.0,0.000238218,0.26,1.0
0.0002331,0.0001,0.203445,0.203445,0.796555,0.99957,0.431691,4.74307e-05,4.74307e-05,0.000185707,0.26,1.0
0.0002331,0.001,0.62003,0.62003,0.37997,0.997596,0.0368543,0.000144552,0.000144552,8.85853e-05,0.26,1.0
0.0002331,0.01,0.874212,0.874212,0.125788,0.975411,0.00119265,0.000203812,0.000203812,2.93258e-05,0.26,1.0
0.0002331,0.1,0.985204,0.985204,0.0147957,0.862141,2.50215e-05,0.000229688,0.000229688,3.44943e-06,0.26,1.0
