annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0001927,0.0001,0.914411,0.899655,0.100345,0.999578,0.0391018,0.000176251,0.000147907,1.64971e-05,6578.137,0.26,1.0
0.0006532,0.0001,0.928682,0.869905,0.130095,0.999353,0.0720236,0.00060664,0.000311511,4.65868e-05,6678.137,0.26,1.0
0.001384,0.0001,0.806376,0.469242,0.530758,0.999272,0.368197,0.00111612,0.000236938,0.000267999,6778.137,0.26,1.0
0.003397,0.0001,0.698235,0.182869,0.817131,0.999151,1.20709,0.00237191,0.000229411,0.0010251,6878.137,0.26,1.0
0.00812,0.0001,0.701432,0.076479,0.923521,0.998305,1.43004,0.00569555,0.000200766,0.00242434,6978.137,0.26,1.0
0.01361,0.0001,0.741197,0.0499344,0.950066,0.998451,2.27376,0.0100843,0.000185067,0.00352113,7078.137,0.26,1.0
0.02319,0.0001,0.793912,0.0326268,0.967373,0.998501,3.18691,0.0184081,0.000161165,0.00477848,7178.137,0.26,1.0
0.01859,0.0001,0.881593,0.0440269,0.955973,0.998799,1.83175,0.0163863,0.000101359,0.00220084,7278.137,0.26,1.0
0.01414,0.0001,0.908541,0.0439773,0.956023,0.998675,0.976022,0.0128478,5.94935e-05,0.00129333,7378.137,0.26,1.0
0.01053,0.0001,0.94263,0.0529122,0.947088,0.998747,0.481965,0.00992132,3.37348e-05,0.000603827,7478.137,0.26,1.0
0.009623,0.0001,0.957319,0.0547608,0.945239,0.998813,0.346103,0.00921235,2.37944e-05,0.00041072,7578.137,0.26,1.0
0.0001927,0.0001,0.918715,0.904701,0.0952989,0.999587,0.0379175,0.00017708,0.000148737,1.56676e-05,6578.137,0.26,1.1
0.0006532,0.0001,0.931342,0.874758,0.125242,0.999333,0.0671993,0.000608378,0.000313248,4.4849e-05,6678.137,0.26,1.1
0.001384,0.0001,0.808965,0.47634,0.52366,0.999324,0.391036,0.0011197,0.000240521,0.000264415,6778.137,0.26,1.1
0.003397,0.0001,0.701979,0.193006,0.806994,0.999223,1.30242,0.00238463,0.000242127,0.00101238,6878.137,0.26,1.1
0.00812,0.0001,0.702665,0.0802939,0.919706,0.998492,1.60053,0.00570557,0.00021078,0.00241433,6978.137,0.26,1.1
0.01361,0.0001,0.742174,0.0535203,0.94648,0.998634,2.5683,0.0100976,0.000198357,0.00350784,7078.137,0.26,1.1
0.02319,0.0001,0.794569,0.0357094,0.964291,0.998658,3.54865,0.0184233,0.000176392,0.00476325,7178.137,0.26,1.1
0.01859,0.0001,0.881884,0.0463715,0.953629,0.998879,1.95865,0.0163917,0.000106756,0.00219544,7278.137,0.26,1.1
0.01414,0.0001,0.908696,0.0455939,0.954406,0.99875,1.03292,0.01285,6.16806e-05,0.00129114,7378.137,0.26,1.1
0.01053,0.0001,0.942739,0.0547141,0.945286,0.998802,0.503065,0.00992246,3.48836e-05,0.000602678,7478.137,0.26,1.1
0.009623,0.0001,0.9574,0.0565591,0.943441,0.998866,0.361431,0.00921313,2.45758e-05,0.000409939,7578.137,0.26,1.1
0.0001927,0.0001,0.923272,0.910044,0.0899558,0.999581,0.0353072,0.000177959,0.000149615,1.47891e-05,6578.137,0.26,1.2
0.0006532,0.0001,0.93376,0.879169,0.120831,0.999302,0.0620104,0.000609957,0.000314828,4.32694e-05,6678.137,0.26,1.2
0.001384,0.0001,0.811813,0.484148,0.515852,0.999364,0.409409,0.00112364,0.000244464,0.000260473,6778.137,0.26,1.2
0.003397,0.0001,0.706095,0.204151,0.795849,0.999277,1.38181,0.00239861,0.000256109,0.000998399,6878.137,0.26,1.2
0.00812,0.0001,0.703883,0.0840604,0.91594,0.998642,1.77004,0.00571546,0.000220668,0.00240444,6978.137,0.26,1.2
0.01361,0.0001,0.743273,0.0575541,0.942446,0.998781,2.86467,0.0101126,0.000213307,0.00349289,7078.137,0.26,1.2
0.02319,0.0001,0.795301,0.0391462,0.960854,0.998788,3.91529,0.0184403,0.000193368,0.00474627,7178.137,0.26,1.2
0.01859,0.0001,0.882203,0.0489522,0.951048,0.998951,2.08718,0.0163976,0.000112698,0.0021895,7278.137,0.26,1.2
0.01414,0.0001,0.908925,0.0479958,0.952004,0.998819,1.09036,0.0128532,6.49299e-05,0.0012879,7378.137,0.26,1.2
0.01053,0.0001,0.942837,0.0563326,0.943667,0.998853,0.524404,0.0099235,3.59155e-05,0.000601647,7478.137,0.26,1.2
0.009623,0.0001,0.95749,0.0585366,0.941463,0.998914,0.3768,0.00921399,2.5435e-05,0.000409079,7578.137,0.26,1.2
0.0001927,0.0001,0.927968,0.91555,0.0844503,0.999558,0.0314223,0.000178864,0.00015052,1.3884e-05,6578.137,0.26,1.3
0.0006532,0.0001,0.935454,0.882258,0.117742,0.999298,0.0600784,0.000611064,0.000315935,4.2163e-05,6678.137,0.26,1.3
0.001384,0.0001,0.814776,0.492269,0.507731,0.999396,0.42435,0.00112774,0.000248564,0.000256372,6778.137,0.26,1.3
0.003397,0.0001,0.710509,0.216103,0.783897,0.999319,1.44459,0.0024136,0.000271103,0.000983404,6878.137,0.26,1.3
0.00812,0.0001,0.705275,0.0883669,0.911633,0.998764,1.93696,0.00572676,0.000231973,0.00239314,6978.137,0.26,1.3
0.01361,0.0001,0.744445,0.0618581,0.938142,0.9989,3.16121,0.0101285,0.000229259,0.00347694,7078.137,0.26,1.3
0.02319,0.0001,0.796077,0.0427906,0.957209,0.998896,4.28363,0.0184583,0.00021137,0.00472827,7178.137,0.26,1.3
0.01859,0.0001,0.882561,0.0518434,0.948157,0.999015,2.21609,0.0164043,0.000119354,0.00218284,7278.137,0.26,1.3
0.01414,0.0001,0.909152,0.0503605,0.94964,0.998881,1.14824,0.0128564,6.81289e-05,0.0012847,7378.137,0.26,1.3
0.01053,0.0001,0.942948,0.0581554,0.941845,0.9989,0.545741,0.00992466,3.70777e-05,0.000600484,7478.137,0.26,1.3
0.009623,0.0001,0.957588,0.0607199,0.93928,0.998959,0.392103,0.00921493,2.63837e-05,0.000408131,7578.137,0.26,1.3
0.0001927,0.0001,0.932801,0.921216,0.0787845,0.999506,0.0262095,0.000179795,0.000151452,1.29525e-05,6578.137,0.26,1.4
0.0006532,0.0001,0.936741,0.884605,0.115395,0.999312,0.0600499,0.000611904,0.000316775,4.13227e-05,6678.137,0.26,1.4
0.001384,0.0001,0.817982,0.501058,0.498942,0.999419,0.433963,0.00113218,0.000253002,0.000251934,6778.137,0.26,1.4
0.003397,0.0001,0.715272,0.229002,0.770998,0.99935,1.48801,0.00242979,0.000287285,0.000967222,6878.137,0.26,1.4
0.00812,0.0001,0.70663,0.0925574,0.907443,0.998866,2.10018,0.00573776,0.000242973,0.00238214,6978.137,0.26,1.4
