annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.007473,0.0001,0.938817,0.0623369,0.937663,0.998733,0.36084,0.00701562,3.03957e-05,0.000457207,7478.137,0.26,0.9
0.008681,0.0001,0.957594,0.0569759,0.943024,0.998804,0.307784,0.00831308,2.2242e-05,0.000368133,7578.137,0.26,0.9
0.0002358,0.0001,0.942395,0.929339,0.0706614,0.999539,0.0294336,0.000222223,0.000178651,1.35835e-05,6578.137,0.26,1.0
0.0008196,0.0001,0.949904,0.893229,0.106771,0.99936,0.0641129,0.000778497,0.000343473,4.10565e-05,6678.137,0.26,1.0
0.001468,0.0001,0.710657,0.405777,0.594223,0.999395,0.701652,0.00104337,0.000290089,0.000424808,6778.137,0.26,1.0
0.004147,0.0001,0.735192,0.192517,0.807483,0.999031,1.13361,0.00304874,0.000261809,0.00109812,6878.137,0.26,1.0
0.008027,0.0001,0.713602,0.0867143,0.913286,0.998523,1.5566,0.00572805,0.000218276,0.0022989,6978.137,0.26,1.0
0.0153,0.0001,0.753782,0.0460665,0.953934,0.998398,2.35227,0.0115359,0.000181968,0.00376814,7078.137,0.26,1.0
0.0231,0.0001,0.810454,0.0350477,0.964952,0.99853,2.97779,0.0187177,0.000158998,0.00437762,7178.137,0.26,1.0
0.01787,0.0001,0.875805,0.0459768,0.954023,0.998877,1.97618,0.015655,0.000106987,0.00221998,7278.137,0.26,1.0
0.01097,0.0001,0.89333,0.0412933,0.958707,0.998327,0.699028,0.00979692,5.03863e-05,0.00116982,7378.137,0.26,1.0
0.007473,0.0001,0.938928,0.0640272,0.935973,0.998795,0.378756,0.00701644,3.12199e-05,0.000456383,7478.137,0.26,1.0
0.008681,0.0001,0.957678,0.0588272,0.941173,0.998857,0.321412,0.0083138,2.29647e-05,0.00036741,7578.137,0.26,1.0
0.0002358,0.0001,0.944959,0.932483,0.0675172,0.99955,0.0288164,0.000222828,0.000179255,1.29791e-05,6578.137,0.26,1.1
0.0008196,0.0001,0.951596,0.896835,0.103165,0.99936,0.0620262,0.000779883,0.000344859,3.96699e-05,6678.137,0.26,1.1
0.001468,0.0001,0.716257,0.417278,0.582722,0.999438,0.741313,0.0010516,0.000298311,0.000416587,6778.137,0.26,1.1
0.004147,0.0001,0.737623,0.199928,0.800072,0.999119,1.23554,0.00305882,0.000271888,0.00108804,6878.137,0.26,1.1
0.008027,0.0001,0.714949,0.0910097,0.90899,0.998686,1.74167,0.00573887,0.000229088,0.00228809,6978.137,0.26,1.1
0.0153,0.0001,0.754696,0.0496078,0.950392,0.998592,2.66602,0.0115499,0.000195956,0.00375415,7078.137,0.26,1.1
0.0231,0.0001,0.811086,0.0382633,0.961737,0.998685,3.31781,0.0187323,0.000173586,0.00436303,7178.137,0.26,1.1
0.01787,0.0001,0.876097,0.0482209,0.951779,0.998942,2.09371,0.0156602,0.000112208,0.00221476,7278.137,0.26,1.1
0.01097,0.0001,0.893517,0.0429686,0.957031,0.998438,0.747633,0.00979897,5.24305e-05,0.00116778,7378.137,0.26,1.1
0.007473,0.0001,0.939061,0.0660736,0.933926,0.998852,0.396788,0.00701744,3.22177e-05,0.000455385,7478.137,0.26,1.1
0.008681,0.0001,0.957766,0.0607939,0.939206,0.998906,0.335091,0.00831457,2.37324e-05,0.000366643,7578.137,0.26,1.1
0.0002358,0.0001,0.947678,0.935818,0.0641817,0.999546,0.0271771,0.000223469,0.000179896,1.23379e-05,6578.137,0.26,1.2
0.0008196,0.0001,0.953174,0.900198,0.0998015,0.999355,0.0594739,0.000781177,0.000346153,3.83766e-05,6678.137,0.26,1.2
0.001468,0.0001,0.72236,0.429812,0.570188,0.99947,0.769262,0.00106056,0.000307272,0.000407626,6778.137,0.26,1.2
0.004147,0.0001,0.74034,0.208213,0.791787,0.999189,1.3277,0.00307008,0.000283156,0.00107677,6878.137,0.26,1.2
0.008027,0.0001,0.716383,0.0955821,0.904418,0.998817,1.92386,0.00575038,0.000240597,0.00227658,6978.137,0.26,1.2
0.0153,0.0001,0.75571,0.0535384,0.946462,0.998746,2.98236,0.0115655,0.000211483,0.00373863,7078.137,0.26,1.2
0.0231,0.0001,0.811783,0.0418114,0.958189,0.998813,3.6619,0.0187484,0.000189682,0.00434693,7178.137,0.26,1.2
0.01787,0.0001,0.876419,0.0506908,0.949309,0.999002,2.21258,0.015666,0.000117956,0.00220901,7278.137,0.26,1.2
0.01097,0.0001,0.89382,0.045698,0.954302,0.998538,0.796279,0.0098023,5.5761e-05,0.00116445,7378.137,0.26,1.2
0.007473,0.0001,0.939196,0.0681375,0.931862,0.998905,0.414813,0.00701845,3.32241e-05,0.000454379,7478.137,0.26,1.2
0.008681,0.0001,0.957864,0.0629708,0.937029,0.998951,0.348656,0.00831542,2.45822e-05,0.000365793,7578.137,0.26,1.2
0.0002358,0.0001,0.950419,0.93918,0.0608197,0.999528,0.0247872,0.000224115,0.000180543,1.16916e-05,6578.137,0.26,1.3
0.0008196,0.0001,0.954306,0.902611,0.0973893,0.99937,0.0594829,0.000782104,0.00034708,3.7449e-05,6678.137,0.26,1.3
0.001468,0.0001,0.728901,0.443244,0.556756,0.999493,0.785129,0.00107016,0.000316874,0.000398023,6778.137,0.26,1.3
0.004147,0.0001,0.743294,0.217221,0.782779,0.999245,1.40906,0.00308233,0.000295404,0.00106452,6878.137,0.26,1.3
0.008027,0.0001,0.717975,0.100659,0.899341,0.998923,2.10146,0.00576316,0.000253378,0.0022638,6978.137,0.26,1.3
0.0153,0.0001,0.756793,0.0577338,0.942266,0.998872,3.29878,0.011582,0.000228055,0.00372206,7078.137,0.26,1.3
0.0231,0.0001,0.812527,0.0456009,0.954399,0.99892,4.00735,0.0187655,0.000206874,0.00432974,7178.137,0.26,1.3
0.01787,0.0001,0.876777,0.0534447,0.946555,0.999055,2.33157,0.0156724,0.000124364,0.00220261,7278.137,0.26,1.3
0.01097,0.0001,0.8941,0.0482159,0.951784,0.998626,0.845126,0.00980537,5.88334e-05,0.00116137,7378.137,0.26,1.3
0.007473,0.0001,0.939346,0.0704373,0.929563,0.998952,0.432635,0.00701957,3.43455e-05,0.000453258,7478.137,0.26,1.3
0.008681,0.0001,0.95797,0.0653352,0.934665,0.998992,0.362,0.00831634,2.55053e-05,0.00036487,7578.137,0.26,1.3
0.0002358,0.0001,0.953212,0.942607,0.057393,0.999488,0.0215494,0.000224774,0.000181201,1.10329e-05,6578.137,0.26,1.4
0.0008196,0.0001,0.955127,0.904362,0.0956377,0.999402,0.0615489,0.000782778,0.000347754,3.67755e-05,6678.137,0.26,1.4
0.001468,0.0001,0.736002,0.457828,0.542172,0.999507,0.786378,0.00108059,0.0003273,0.000387598,6778.137,0.26,1.4
0.004147,0.0001,0.746428,0.226779,0.773221,0.999288,1.47751,0.00309533,0.000308403,0.00105153,6878.137,0.26,1.4
0.008027,0.0001,0.719614,0.105885,0.894115,0.99901,2.27291,0.00577631,0.000266533,0.00225065,6978.137,0.26,1.4
0.0153,0.0001,0.75796,0.0622528,0.937747,0.998975,3.61321,0.0115999,0.000245906,0.00370421,7078.137,0.26,1.4
0.0231,0.0001,0.813332,0.0496991,0.950301,0.999009,4.35232,0.0187841,0.000225466,0.00431115,7178.137,0.26,1.4
0.01787,0.0001,0.877153,0.0563309,0.943669,0.999104,2.45022,0.0156791,0.00013108,0.00219589,7278.137,0.26,1.4
0.01097,0.0001,0.894416,0.0510548,0.948945,0.998704,0.893454,0.00980883,6.22974e-05,0.00115791,7378.137,0.26,1.4
0.007473,0.0001,0.939511,0.0729606,0.927039,0.998996,0.450147,0.0070208,3.55758e-05,0.000452027,7478.137,0.26,1.4
0.008681,0.0001,0.958082,0.0678171,0.932183,0.99903,0.375002,0.00831731,2.64741e-05,0.000363901,7578.137,0.26,1.4
0.0002358,0.0001,0.955447,0.945348,0.0546517,0.999447,0.0189883,0.000225301,0.000181728,1.05059e-05,6578.137,0.26,1.5
0.0008196,0.0001,0.955828,0.905855,0.0941446,0.999437,0.0643563,0.000783352,0.000348328,3.62013e-05,6678.137,0.26,1.5
0.001468,0.0001,0.743566,0.473362,0.526638,0.999513,0.772912,0.00109169,0.000338406,0.000376492,6778.137,0.26,1.5
0.004147,0.0001,0.749792,0.237036,0.762964,0.999323,1.53192,0.00310928,0.000322352,0.00103758,6878.137,0.26,1.5
0.008027,0.0001,0.721448,0.111733,0.888267,0.999082,2.43658,0.00579103,0.000281252,0.00223593,6978.137,0.26,1.5
0.0153,0.0001,0.759213,0.067107,0.932893,0.999061,3.92381,0.0116191,0.00026508,0.00368503,7078.137,0.26,1.5
0.0231,0.0001,0.814193,0.0540797,0.94592,0.999086,4.69515,0.018804,0.000245339,0.00429128,7178.137,0.26,1.5
0.01787,0.0001,0.877555,0.0594224,0.940578,0.999148,2.56778,0.0156863,0.000138274,0.0021887,7278.137,0.26,1.5
0.01097,0.0001,0.894701,0.0536156,0.946384,0.998773,0.941291,0.00981196,6.54221e-05,0.00115478,7378.137,0.26,1.5
0.007473,0.0001,0.939679,0.0755441,0.924456,0.999035,0.467292,0.00702206,3.68355e-05,0.000450767,7478.137,0.26,1.5
0.008681,0.0001,0.958201,0.070472,0.929528,0.999064,0.387687,0.00831835,2.75105e-05,0.000362865,7578.137,0.26,1.5
